## dioPeriod = 1.0
## scheduler = deBras
## numMotes = 50
## otfHousekeepingPeriod = 1.0
## slotframeLength = 101
## squareSide = 2.0
## cpuID = 57
## sixtopPdrThreshold = 1.5
## pkPeriod = 16.0
## sixtopNoHousekeeping = 0
## pkPeriodVar = 0.05
## numCyclesPerRun = 100
## combinationKeys = ['algorithm', 'buffer', 'burstTimestamp', 'numMotes', 'numPacketsBurst', 'otfThreshold', 'parents', 'pkPeriod', 'scheduler']
## numRuns = 1
## parents = 3
## otfThreshold = 10
## sixtopNoRemoveWorstCell = 0
## burstTimestamp = 20.0
## buffer = 100
## generateIndividualSummarys = False
## simDataDir = simData
## numChans = 16
## minRssi = -97
## sixtopHousekeepingPeriod = 1.0
## numBroadcastCells = 3
## algorithm = local_voting
## numPacketsBurst = 25
## gui = False
## startTime = 1540642328.94
## otfEnabled = True
## slotDuration = 0.01
## overlappingBrCells = 0
## noInterference = 0


# PKTRX PKTTX appGenerated appReachesDagroot appRelayed aveHops aveHopsPackets aveLatency aveQueueDelay cellsNotGiven chargeConsumed collidedTxs cycle droppedAppFailedEnqueue droppedMacRetries droppedNoRoute droppedNoTxCells droppedQueueFull effectiveCollidedTxs numRandomSelections numReqCells numRx numRxCells numTx numTxCells otfAdd otfRemove probableCollisions rplChurnParentSet rplChurnPrefParent rplChurnRank rplRxDIO rplTxDIO runNum rxBroadcast scheduleCollisions thReqCells topRxRelocatedCells topTxRelocatedBundles topTxRelocatedCells txBroadcast txQueueFill
      0     0            0                 0          0       0              0          0             0             0              0           0     0                       0                 0              0                0                0                    0                   0           0     0          0     0          0      0         0                  0                 0                  0            0        0        0      0           0                  0          0                   0                     0                   0           0           0
      0     0            0                 0          0       0            159          0             0             0        221.400           2     1                       0                 0              0                0                0                    0                   0           0     0         33     0         33     33         0                  0                93                 23           21      230       50      0           0                  1          0                   0                     0                   0           0           0
      0     0            0                 0          0       0            144          0             0             0      23158.260           2     2                       0                 0              0                0                0                    0                   0           0     0         77     0         77     48         0                  0                25                 19           18      230       50      0       13300                  1          0                   0                     0                   0        2400           0
      0     0            0                 0          0       0            144          0             0             0      82119.100           2     3                       0                 0              0                0                0                    0                   0           0     0         77     0         77      0         0                  0                 0                 16            0      230       50      0       13600                  1          0                   0                     0                   0        2500           0
      0     0            0                 0          0       0            144          0             0             0     105424.960           2     4                       0                 0              0                0                0                    0                   0           0     0         77     0         77      0         0                  0                 0                 16            0      230       50      0       26900                  1          0                   0                     0                   0        4900           0
      0     0            0                 0          0       0            144          0             0             0     164256.500           2     5                       0                 0              0                0                0                    0                   0           0     0         77     0         77      0         0                  0                 0                 16            0      230       50      0       27100                  1          0                   0                     0                   0        5000           0
      0     0            0                 0          0       0            144          0             0             0     187433.060           2     6                       0                 0              0                0                0                    0                   0           0     0         77     0         77      0         0                  0                 0                 16            0      230       50      0       40300                  1          0                   0                     0                   0        7400           0
      0     0            0                 0          0       0            144          0             0             0     246458.550           2     7                       0                 0              0                0                0                    0                   0           0     0         77     0         77      0         0                  0                 0                 16            0      230       50      0       40650                  1          0                   0                     0                   0        7500           0
      0     0            0                 0          0       0            144          0             0             0     270087.660           2     8                       0                 0              0                0                0                    0                   0           0     0         77     0         77      0         0                  0                 0                 16            0      230       50      0       54200                  1          0                   0                     0                   0        9900           0
      0     0            0                 0          0       0            144          0             0             0     329048.500           2     9                       0                 0              0                0                0                    0                   0           0     0         77     0         77      0         0                  0                 0                 16            0      230       50      0       54500                  1          0                   0                     0                   0       10000           0
      0     0            0                 0          0       0            144          0             0             0     352289.710           2    10                       0                 0              0                0                0                    0                   0           0     0         77     0         77      0         0                  0                 0                 16            0      230       50      0       67750                  1          0                   0                     0                   0       12400           0
      0     0            0                 0          0       0            144          0             0             0     411315.200           2    11                       0                 0              0                0                0                    0                   0           0     0         77     0         77      0         0                  0                 0                 16            0      230       50      0       68100                  1          0                   0                     0                   0       12500           0
      0     0            0                 0          0       0            144          0             0             0     434362.460           2    12                       0                 0              0                0                0                    0                   0           0     0         77     0         77      0         0                  0                 0                 16            0      230       50      0       81200                  1          0                   0                     0                   0       14900           0
      0     0            0                 0          0       0            144          0             0             0     493129.350           2    13                       0                 0              0                0                0                    0                   0           0     0         77     0         77      0         0                  0                 0                 16            0      230       50      0       81350                  1          0                   0                     0                   0       15000           0
      0     0            0                 0          0       0            144          0             0             0     516629.160           2    14                       0                 0              0                0                0                    0                   0           0     0         77     0         77      0         0                  0                 0                 16            0      230       50      0       94800                  1          0                   0                     0                   0       17400           0
      0     0            0                 0          0       0            144          0             0             0     575590.000           2    15                       0                 0              0                0                0                    0                   0           0     0         77     0         77      0         0                  0                 0                 16            0      230       50      0       95100                  1          0                   0                     0                   0       17500           0
      0     0            0                 0          0       0            144          0             0             0     598895.860           2    16                       0                 0              0                0                0                    0                   0           0     0         77     0         77      0         0                  0                 0                 16            0      230       50      0      108400                  1          0                   0                     0                   0       19900           0
      0     0            0                 0          0       0            144          0             0             0     657921.350           2    17                       0                 0              0                0                0                    0                   0           0     0         77     0         77      0         0                  0                 0                 16            0      230       50      0      108750                  1          0                   0                     0                   0       20000           0
      0     0            0                 0          0       0            144          0             0             0     680968.610           2    18                       0                 0              0                0                0                    0                   0           0     0         77     0         77      0         0                  0                 0                 16            0      230       50      0      121850                  1          0                   0                     0                   0       22400           0
      1  1225         1225                 1         76   1.000            144      2.000       198.642             0     751156.840         275    19                       0                 0              0                0                0                    7                   0           0    77        841    82        841     26         0                  5                 0                 16            0      230       50      0      122200                143        144                   0                     0                   0       22500        1224
    221  1225            0               220       1436   1.477            147     84.014      3179.352             0    1039172.840        2260    20                       0                 0              0                0                0                   64                   0           0  1733       2772  2019       2772     62        27                453                 9                  8           23      229       50      0      135100               1289        144                   0                     0                   0       24900        1004
    620  1225            0               399       1311   2.840            147    177.757      1950.595             0    1375937.820        1445    21                       0                 0              0                0                0                   89                   2           0  3443       2234  4026       2234     48        41                408                28                 27           58      223       50      0      135400                760        144                   1                     0                   0       25000         605
   1197  1225            0               577        309   4.764            144    269.263       945.321             0    1542490.130         122    22                       0                 0              0                0                0                    5                   2           0  4329       1163  5006       1163     21        32                 59                31                 10           61      228       50      0      148550                 61        144                   1                     0                   0       27400          28
   1224  1225            0                27         24   6.741            144    374.111       542.852             0    1615435.220           0    23                       0                 0              0                0                0                    0                   2           0  4380        127  5061        127     16        11                  0                20                 20           53      228       50      0      148700                  0        144                   1                     0                   0       27500           1
   1224  1225            0                 0          1       0            144          0       100.000             0    1639987.550           0    24                       0                 0              0                0                0                    0                   2           0  4381         93  5062         93     10         6                  0                14                  8           47      230       50      0      162550                  0        144                   0                     0                   0       29900           1
   1225  1225            0                 1          0   7.000            144    531.000        11.000             0    1699369.860           0    25                       0                 0              0                0                0                    0                   2           0  4382         94  5063         94      4         1                  0                 8                  6           39      230       50      0      162800                  0        144                   0                     0                   0       30000           0
   1225  1225            0                 0          0       0            144          0             0             0    1722850.770           0    26                       0                 0              0                0                0                    0                   2           0  4382         95  5063         95      4         0                  0                 7                 15           20      230       50      0      175950                  0        144                   0                     0                   0       32400           0
   1225  1225            0                 0          0       0            144          0             0             0    1782165.160           0    27                       0                 0              0                0                0                    0                   2           0  4382         94  5063         94      0         0                  0                 1                 15            0      230       50      0      176200                  0        144                   0                     0                   0       32500           0
   1225  1225            0                 0          0       0            144          0             0             0    1806535.720           0    28                       0                 0              0                0                0                    0                   2           0  4382         94  5063         94      0         0                  0                 0                 15            0      230       50      0      190000                  0        144                   0                     0                   0       34900           0
   1225  1225            0                 0          0       0            144          0             0             0    1865914.760           0    29                       0                 0              0                0                0                    0                   2           0  4382         94  5063         94      0         0                  0                 0                 15            0      230       50      0      190300                  0        144                   0                     0                   0       35000           0
   1225  1225            0                 0          0       0            144          0             0             0    1889250.920           0    30                       0                 0              0                0                0                    0                   2           0  4382         94  5063         94      0         0                  0                 0                 15            0      230       50      0      203300                  0        144                   0                     0                   0       37400           0
   1225  1225            0                 0          0       0            144          0             0             0    1948565.310           0    31                       0                 0              0                0                0                    0                   2           0  4382         94  5063         94      0         0                  0                 0                 15            0      230       50      0      203550                  0        144                   0                     0                   0       37500           0
   1225  1225            0                 0          0       0            144          0             0             0    1972677.270           0    32                       0                 0              0                0                0                    0                   2           0  4382         94  5063         94      0         0                  0                 0                 15            0      230       50      0      217150                  0        144                   0                     0                   0       39900           0
   1225  1225            0                 0          0       0            144          0             0             0    2032120.960           0    33                       0                 0              0                0                0                    0                   2           0  4382         94  5063         94      0         0                  0                 0                 15            0      230       50      0      217500                  0        144                   0                     0                   0       40000           0
   1225  1225            0                 0          0       0            144          0             0             0    2056038.970           0    34                       0                 0              0                0                0                    0                   2           0  4382         94  5063         94      0         0                  0                 0                 15            0      230       50      0      230950                  0        144                   0                     0                   0       42400           0
   1225  1225            0                 0          0       0            144          0             0             0    2115353.360           0    35                       0                 0              0                0                0                    0                   2           0  4382         94  5063         94      0         0                  0                 0                 15            0      230       50      0      231200                  0        144                   0                     0                   0       42500           0
   1225  1225            0                 0          0       0            144          0             0             0    2138495.570           0    36                       0                 0              0                0                0                    0                   2           0  4382         94  5063         94      0         0                  0                 0                 15            0      230       50      0      244050                  0        144                   0                     0                   0       44900           0
   1225  1225            0                 0          0       0            144          0             0             0    2197874.610           0    37                       0                 0              0                0                0                    0                   2           0  4382         94  5063         94      0         0                  0                 0                 15            0      230       50      0      244350                  0        144                   0                     0                   0       45000           0
   1225  1225            0                 0          0       0            144          0             0             0    2221857.270           0    38                       0                 0              0                0                0                    0                   2           0  4382         94  5063         94      0         0                  0                 0                 15            0      230       50      0      257850                  0        144                   0                     0                   0       47400           0
   1225  1225            0                 0          0       0            144          0             0             0    2281236.310           0    39                       0                 0              0                0                0                    0                   2           0  4382         94  5063         94      0         0                  0                 0                 15            0      230       50      0      258150                  0        144                   0                     0                   0       47500           0
   1225  1225            0                 0          0       0            144          0             0             0    2304378.520           0    40                       0                 0              0                0                0                    0                   2           0  4382         94  5063         94      0         0                  0                 0                 15            0      230       50      0      271000                  0        144                   0                     0                   0       49900           0
   1225  1225            0                 0          0       0            144          0             0             0    2363886.860           0    41                       0                 0              0                0                0                    0                   2           0  4382         94  5063         94      0         0                  0                 0                 15            0      230       50      0      271400                  0        144                   0                     0                   0       50000           0
   1225  1225            0                 0          0       0            144          0             0             0    2387481.620           0    42                       0                 0              0                0                0                    0                   2           0  4382         94  5063         94      0         0                  0                 0                 15            0      230       50      0      284600                  0        144                   0                     0                   0       52400           0
   1225  1225            0                 0          0       0            144          0             0             0    2446860.660           0    43                       0                 0              0                0                0                    0                   2           0  4382         94  5063         94      0         0                  0                 0                 15            0      230       50      0      284900                  0        144                   0                     0                   0       52500           0
   1225  1225            0                 0          0       0            144          0             0             0    2470390.770           0    44                       0                 0              0                0                0                    0                   2           0  4382         94  5063         94      0         0                  0                 0                 15            0      230       50      0      298050                  0        144                   0                     0                   0       54900           0
   1225  1225            0                 0          0       0            144          0             0             0    2529705.160           0    45                       0                 0              0                0                0                    0                   2           0  4382         94  5063         94      0         0                  0                 0                 15            0      230       50      0      298300                  0        144                   0                     0                   0       55000           0
   1225  1225            0                 0          0       0            144          0             0             0    2553170.620           0    46                       0                 0              0                0                0                    0                   2           0  4382         94  5063         94      0         0                  0                 0                 15            0      230       50      0      311400                  0        144                   0                     0                   0       57400           0
   1225  1225            0                 0          0       0            144          0             0             0    2612355.710           0    47                       0                 0              0                0                0                    0                   2           0  4382         94  5063         94      0         0                  0                 0                 15            0      230       50      0      311550                  0        144                   0                     0                   0       57500           0
