## dioPeriod = 1.0
## scheduler = deBras
## numMotes = 50
## otfHousekeepingPeriod = 1.0
## slotframeLength = 101
## squareSide = 2.0
## cpuID = 52
## sixtopPdrThreshold = 1.5
## pkPeriod = 16.0
## sixtopNoHousekeeping = 0
## pkPeriodVar = 0.05
## numCyclesPerRun = 100
## combinationKeys = ['algorithm', 'buffer', 'burstTimestamp', 'numMotes', 'numPacketsBurst', 'otfThreshold', 'parents', 'pkPeriod', 'scheduler']
## numRuns = 1
## parents = 1
## otfThreshold = 4
## sixtopNoRemoveWorstCell = 0
## burstTimestamp = 20.0
## buffer = 100
## generateIndividualSummarys = False
## simDataDir = simData
## numChans = 16
## minRssi = -97
## sixtopHousekeepingPeriod = 1.0
## numBroadcastCells = 3
## algorithm = otf
## numPacketsBurst = 25
## gui = False
## startTime = 1540637636.62
## otfEnabled = True
## slotDuration = 0.01
## overlappingBrCells = 0
## noInterference = 0


# PKTRX PKTTX appGenerated appReachesDagroot appRelayed aveHops aveHopsPackets aveLatency aveQueueDelay cellsNotGiven chargeConsumed collidedTxs cycle droppedAppFailedEnqueue droppedMacRetries droppedNoRoute droppedNoTxCells droppedQueueFull effectiveCollidedTxs numRandomSelections numReqCells numRx numRxCells numTx numTxCells otfAdd otfRemove probableCollisions rplChurnParentSet rplChurnPrefParent rplChurnRank rplRxDIO rplTxDIO runNum rxBroadcast scheduleCollisions thReqCells topRxRelocatedCells topTxRelocatedBundles topTxRelocatedCells txBroadcast txQueueFill
      0     0            0                 0          0       0              0          0             0             0              0           0     0                       0                 0              0                0                0                    0                   0           0     0          0     0          0      0         0                  0                 0                  0            0        0        0      0           0                  0          0                   0                     0                   0           0           0
      0     0            0                 0          0       0            200          0             0             0        172.200           2     1                       0                 0              0                0                0                    0                   0           0     0         25     0         25     25         0                  0                56                  7            7      208       50      0           0                  1          0                   0                     0                   0           0           0
      0     0            0                 0          0       0            194          0             0             0      20652.960           2     2                       0                 0              0                0                0                    0                   0           0     0         51     0         51     26         0                  0                 3                  3            4      208       50      0       11800                  1          0                   0                     0                   0        2400           0
      0     0            0                 0          0       0            194          0             0             0      78989.650           2     3                       0                 0              0                0                0                    0                   0           0     0         49     0         49      0         0                  0                 0                  0            4      208       50      0       12150                  1          0                   0                     0                   0        2500           0
      0     0            0                 0          0       0            194          0             0             0      99473.260           2     4                       0                 0              0                0                0                    0                   0           0     0         49     0         49      0         0                  0                 0                  0            0      208       50      0       23800                  1          0                   0                     0                   0        4900           0
      0     0            0                 0          0       0            194          0             0             0     157939.250           2     5                       0                 0              0                0                0                    0                   0           0     0         49     0         49      0         0                  0                 0                  0            0      208       50      0       24250                  1          0                   0                     0                   0        5000           0
      0     0            0                 0          0       0            194          0             0             0     179263.310           2     6                       0                 0              0                0                0                    0                   0           0     0         49     0         49      0         0                  0                 0                  0            0      208       50      0       36550                  1          0                   0                     0                   0        7400           0
      0     0            0                 0          0       0            194          0             0             0     237535.350           2     7                       0                 0              0                0                0                    0                   0           0     0         49     0         49      0         0                  0                 0                  0            0      208       50      0       36850                  1          0                   0                     0                   0        7500           0
      0     0            0                 0          0       0            194          0             0             0     257889.660           2     8                       0                 0              0                0                0                    0                   0           0     0         49     0         49      0         0                  0                 0                  0            0      208       50      0       48400                  1          0                   0                     0                   0        9900           0
      0     0            0                 0          0       0            194          0             0             0     316355.650           2     9                       0                 0              0                0                0                    0                   0           0     0         49     0         49      0         0                  0                 0                  0            0      208       50      0       48850                  1          0                   0                     0                   0       10000           0
      0     0            0                 0          0       0            194          0             0             0     336709.960           2    10                       0                 0              0                0                0                    0                   0           0     0         49     0         49      0         0                  0                 0                  0            0      208       50      0       60400                  1          0                   0                     0                   0       12400           0
      0     0            0                 0          0       0            194          0             0             0     395175.950           2    11                       0                 0              0                0                0                    0                   0           0     0         49     0         49      0         0                  0                 0                  0            0      208       50      0       60850                  1          0                   0                     0                   0       12500           0
      0     0            0                 0          0       0            194          0             0             0     416370.710           2    12                       0                 0              0                0                0                    0                   0           0     0         49     0         49      0         0                  0                 0                  0            0      208       50      0       73050                  1          0                   0                     0                   0       14900           0
      0     0            0                 0          0       0            194          0             0             0     474642.750           2    13                       0                 0              0                0                0                    0                   0           0     0         49     0         49      0         0                  0                 0                  0            0      208       50      0       73350                  1          0                   0                     0                   0       15000           0
      0     0            0                 0          0       0            194          0             0             0     494932.410           2    14                       0                 0              0                0                0                    0                   0           0     0         49     0         49      0         0                  0                 0                  0            0      208       50      0       84850                  1          0                   0                     0                   0       17400           0
      0     0            0                 0          0       0            194          0             0             0     553463.050           2    15                       0                 0              0                0                0                    0                   0           0     0         49     0         49      0         0                  0                 0                  0            0      208       50      0       85350                  1          0                   0                     0                   0       17500           0
      0     0            0                 0          0       0            194          0             0             0     574075.960           2    16                       0                 0              0                0                0                    0                   0           0     0         49     0         49      0         0                  0                 0                  0            0      208       50      0       97100                  1          0                   0                     0                   0       19900           0
      0     0            0                 0          0       0            194          0             0             0     632477.300           2    17                       0                 0              0                0                0                    0                   0           0     0         49     0         49      0         0                  0                 0                  0            0      208       50      0       97500                  1          0                   0                     0                   0       20000           0
      0     0            0                 0          0       0            194          0             0             0     653866.010           2    18                       0                 0              0                0                0                    0                   0           0     0         49     0         49      0         0                  0                 0                  0            0      208       50      0      109850                  1          0                   0                     0                   0       22400           0
      0  1225         1225                 0         41       0            194          0       205.924             0     718318.850          95    19                       0                 0              0                0                0                    1                   0         449    41        513    45        513     15         0                  1                 0                  0            0      208       50      0      110350                 48        194                   0                     0                   0       22500        1225
     34  1225            0                34       1039   1.000            194     92.559      3945.798             0     901812.710         795    20                       0                 0              0                0                0                    9                   0        1350  1114       1465  1250       1465     36        13                155                 1                  1           26      206       50      0      121450                423        194                   0                     0                   0       24900        1191
    171  1225            0               137        933   1.891            194    176.854      3988.319             0    1123162.180         407    21                       0                 0              0                0                0                    1                   0        1011  2184       1158  2424       1158     10        24                122                 3                  3           59      207       50      0      121900                207        194                   0                     0                   0       25000        1054
    338  1225            0               167        662   3.024            196    273.000      2513.229             0    1270639.890         261    22                       0                 0              0                0                0                    1                   0         890  3013        986  3329        986      7        17                 44                 2                  2           52      207       50      0      133650                132        194                   0                     0                   0       27400         887
    535  1225            0               197        448   3.756            194    376.553      2180.211             0    1427929.470         123    23                       0                 0              0                0                0                    1                   0         722  3658        774  4026        774      2        15                  8                 1                  1           47      208       50      0      134050                 62        194                   0                     0                   0       27500         690
    747  1225            0               212        277   4.146            194    476.783      1225.384             0    1524147.500          46    24                       0                 0              0                0                0                    1                   0         541  4147        579  4552        579      1        19                  1                 0                  0           46      208       50      0      146100                 23        194                   0                     0                   0       29900         478
    947  1225            0               200        179   4.610            194    574.755      1217.022             0    1639527.290          34    25                       0                 0              0                0                0                    1                   0         386  4526        435  4947        435      1        11                  0                 1                  1           50      208       50      0      146550                 17        194                   0                     0                   0       30000         278
   1114  1225            0               167         51   5.186            194    676.263       703.082             0    1694659.960          30    26                       0                 0              0                0                0                    1                   0         271  4744        329  5175        329      0         7                  0                 0                  0           45      208       50      0      158300                 15        194                   0                     0                   0       32400         111
   1225  1225            0               111          0   5.811            194    766.126       141.649             0    1771918.040          20    27                       0                 0              0                0                0                    1                   0         152  4855        212  5292        212      0         6                  0                 0                  0           45      208       50      0      158800                 10        194                   0                     0                   0       32500           0
   1225  1225            0                 0          0       0            194          0             0             0    1795574.450          10    28                       0                 0              0                0                0                    0                   0          83  4855        148  5292        148      0         4                  0                 0                  0           43      208       50      0      170050                  5        194                   0                     0                   0       34900           0
   1225  1225            0                 0          0       0            194          0             0             0    1855974.690           4    29                       0                 0              0                0                0                    0                   0          50  4855        110  5292        110      0         4                  0                 0                  0           44      208       50      0      170550                  2        194                   0                     0                   0       35000           0
   1225  1225            0                 0          0       0            194          0             0             0    1878150.000           2    30                       0                 0              0                0                0                    0                   0          35  4855         93  5292         93      0         2                  0                 0                  0           43      208       50      0      182500                  1        194                   0                     0                   0       37400           0
   1225  1225            0                 0          0       0            194          0             0             0    1937446.090           2    31                       0                 0              0                0                0                    0                   0          28  4855         87  5292         87      0         1                  0                 0                  0           43      208       50      0      182850                  1        194                   0                     0                   0       37500           0
   1225  1225            0                 0          0       0            194          0             0             0    1958476.600           2    32                       0                 0              0                0                0                    0                   0          25  4855         87  5292         87      0         0                  0                 0                  0           43      208       50      0      194200                  1        194                   0                     0                   0       39900           0
   1225  1225            0                 0          0       0            194          0             0             0    2017748.090           2    33                       0                 0              0                0                0                    0                   0          24  4855         87  5292         87      0         0                  0                 0                  0            8      208       50      0      194550                  1        194                   0                     0                   0       40000           0
   1225  1225            0                 0          0       0            194          0             0             0    2039326.700           2    34                       0                 0              0                0                0                    0                   0          23  4855         82  5292         82      0         1                  0                 0                  0            4      208       50      0      206400                  1        194                   0                     0                   0       42400           0
