## dioPeriod = 1.0
## scheduler = deBras
## numMotes = 50
## otfHousekeepingPeriod = 1.0
## slotframeLength = 101
## squareSide = 2.0
## cpuID = 32
## sixtopPdrThreshold = 1.5
## pkPeriod = 16.0
## sixtopNoHousekeeping = 0
## pkPeriodVar = 0.05
## numCyclesPerRun = 100
## combinationKeys = ['algorithm', 'buffer', 'burstTimestamp', 'numMotes', 'numPacketsBurst', 'otfThreshold', 'parents', 'pkPeriod', 'scheduler']
## numRuns = 1
## parents = 1
## otfThreshold = 10
## sixtopNoRemoveWorstCell = 0
## burstTimestamp = 20.0
## buffer = 100
## generateIndividualSummarys = False
## simDataDir = simData
## numChans = 16
## minRssi = -97
## sixtopHousekeepingPeriod = 1.0
## numBroadcastCells = 3
## algorithm = local_voting_z
## numPacketsBurst = 80
## gui = False
## startTime = 1543854448.0
## otfEnabled = True
## slotDuration = 0.01
## overlappingBrCells = 0
## noInterference = 0


# LoadAllAvg LoadAllAvgWithZero LoadAllG LoadAllJain LoadAllMax LoadAllMin LoadCong5Avg LoadCong5AvgWithZero LoadCong5G LoadCong5Jain LoadCong5Max LoadCong5Min LoadCongAvg LoadCongAvgWithZero LoadCongG LoadCongJain LoadCongMax LoadCongMin PKTRX PKTTX appGenerated appReachesDagroot appRelayed aveHops aveHopsPackets aveLatency aveQueueDelay cellsNotGiven chargeConsumed collidedTxs cycle droppedAppFailedEnqueue droppedMacRetries droppedNoRoute droppedNoTxCells droppedQueueFull effectiveCollidedTxs numRandomSelections numReqCells numRx numRxCells numTx numTxCells otfAdd otfRemove probableCollisions rplChurnParentSet rplChurnPrefParent rplChurnRank rplRxDIO rplTxDIO runNum rxBroadcast scheduleCollisions thReqCells topRxRelocatedCells topTxRelocatedBundles topTxRelocatedCells txBroadcast txQueueFill
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0              0          0             0             0              0           0     0                       0                 0              0                0                0                    0                   0           0     0          0     0          0      0         0                  0                 0                  0            0        0        0      0           0                  0          0                   0                     0                   0           0           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            145          0             0             0        196.800           2     1                       0                 0              0                0                0                    0                   0           0     0         27     0         27     27         0                  0                58                  9            9      222       50      0           0                  1          0                   0                     0                   0           0           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            138          0             0             0      23127.960           4     2                       0                 0              0                0                0                    0                   0           0     0         49     0         49     24         2                  0                 2                  2            3      222       50      0       13600                  2          0                   0                     0                   0        2400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            137          0             0             0      81464.650           4     3                       0                 0              0                0                0                    0                   0           0     0         49     0         49      0         0                  0                 0                  0            0      222       50      0       13950                  2          0                   0                     0                   0        2500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            137          0             0             0     104211.010           4     4                       0                 0              0                0                0                    0                   0           0     0         49     0         49      0         0                  0                 0                  0            0      222       50      0       27350                  2          0                   0                     0                   0        4900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            137          0             0             0     162612.350           4     5                       0                 0              0                0                0                    0                   0           0     0         49     0         49      0         0                  0                 0                  0            0      222       50      0       27750                  2          0                   0                     0                   0        5000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            137          0             0             0     185100.110           4     6                       0                 0              0                0                0                    0                   0           0     0         49     0         49      0         0                  0                 0                  0            0      222       50      0       40950                  2          0                   0                     0                   0        7400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            137          0             0             0     243436.800           4     7                       0                 0              0                0                0                    0                   0           0     0         49     0         49      0         0                  0                 0                  0            0      222       50      0       41300                  2          0                   0                     0                   0        7500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            137          0             0             0     266377.110           4     8                       0                 0              0                0                0                    0                   0           0     0         49     0         49      0         0                  0                 0                  0            0      222       50      0       54850                  2          0                   0                     0                   0        9900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            137          0             0             0     324649.150           4     9                       0                 0              0                0                0                    0                   0           0     0         49     0         49      0         0                  0                 0                  0            0      222       50      0       55150                  2          0                   0                     0                   0       10000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            137          0             0             0     347072.260           4    10                       0                 0              0                0                0                    0                   0           0     0         49     0         49      0         0                  0                 0                  0            0      222       50      0       68300                  2          0                   0                     0                   0       12400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            137          0             0             0     405538.250           4    11                       0                 0              0                0                0                    0                   0           0     0         49     0         49      0         0                  0                 0                  0            0      222       50      0       68750                  2          0                   0                     0                   0       12500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            137          0             0             0     428155.310           4    12                       0                 0              0                0                0                    0                   0           0     0         49     0         49      0         0                  0                 0                  0            0      222       50      0       82050                  2          0                   0                     0                   0       14900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            137          0             0             0     486556.650           4    13                       0                 0              0                0                0                    0                   0           0     0         49     0         49      0         0                  0                 0                  0            0      222       50      0       82450                  2          0                   0                     0                   0       15000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            137          0             0             0     509496.960           4    14                       0                 0              0                0                0                    0                   0           0     0         49     0         49      0         0                  0                 0                  0            0      222       50      0       96000                  2          0                   0                     0                   0       17400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            137          0             0             0     567833.650           4    15                       0                 0              0                0                0                    0                   0           0     0         49     0         49      0         0                  0                 0                  0            0      222       50      0       96350                  2          0                   0                     0                   0       17500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            137          0             0             0     589739.560           4    16                       0                 0              0                0                0                    0                   0           0     0         49     0         49      0         0                  0                 0                  0            0      222       50      0      109100                  2          0                   0                     0                   0       19900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            137          0             0             0     648140.900           4    17                       0                 0              0                0                0                    0                   0           0     0         49     0         49      0         0                  0                 0                  0            0      222       50      0      109500                  2          0                   0                     0                   0       20000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            137          0             0             0     671275.160           4    18                       0                 0              0                0                0                    0                   0           0     0         49     0         49      0         0                  0                 0                  0            0      222       50      0      123200                  2          0                   0                     0                   0       22400           0
      61.963             60.724    0.000       0.751    125.000      0.325       81.919               60.620      0.003         0.992      125.000       79.000      81.919              60.620     0.003        0.992     125.000      79.000    13  3920         3920                13        118   1.000            137     16.692       253.389             0     748612.440        1326    19                       0                 0              0                0                0                   60                   0           0   131       2055   137       2055     12         0                  5                 0                  0            0      222       50      0      123700                728        137                   0                     0                   0       22500        3907
       0.636              0.445    0.000       0.563      1.886      0.006        1.583                0.222      0.608         0.961        1.886        1.069       1.583               0.222     0.608        0.961       1.886       1.069   371  3920            0               358       2944   1.112            138     74.148      3624.798             0    1408282.060        7034    20                       0                 0              0                0                0                 2550                  14           0  3433       7036  5115       7036     38        10               2705                 1                  1           34      221       50      0      137200               5468        137                   9                     0                   0       24900        3549
       9.374              5.437    0.000       0.143     91.000      0.017       16.528                5.289      0.000         0.245       91.000        1.009      15.674               5.329     0.000        0.234      91.000       1.009   695  3920            0               324       1816   1.651            193    165.972      4363.969             0    1896005.410        1787    21                       0                 1              0                0                0                  181                  15           0  5573       2403  8498       2403     26        40               1608                23                 23           43      193       50      0      137550                999        137                   5                     0                   0       25000        3224
       5.236              2.408    0.000       0.107     76.000      0.306        6.718                2.284      0.000         0.130       76.000        1.167       6.511               2.344     0.000        0.130      76.000       1.167  1026  3920            0               331       1161   2.085            137    282.199      4401.620             0    2159232.430         763    22                       0                 0              0                0                0                   75                  15           0  7065       1498 10281       1498     24        29                335                18                 18           47      215       50      0      150750                405        137                   2                     0                   0       27400        2893
       2.466              1.184    0.000       0.726      8.000      0.561        2.673                1.123      0.000         0.760        8.000        1.176       2.620               1.153     0.000        0.756       8.000       1.176  1292  3920            0               266        712   2.259            140    375.620      4706.018             0    2363020.700         219    23                       0                 0              0                0                0                    3                  15           0  8043        953 11340        953     13        22                 59                 8                  8           40      217       50      0      151100                111        137                   2                     0                   0       27500        2627
       2.381              1.095    0.000       0.895      4.174      0.545        2.460                0.984      0.003         0.915        4.174        1.286       2.464               1.084     0.002        0.919       4.174       1.286  1607  3920            0               315        491   2.816            140    478.171      6317.723             0    2505822.070         121    24                       0                 0              0                0                0                    2                  15           0  8849        834 12213        834     15        24                 25                11                 11           54      218       50      0      164850                 61        137                   0                     0                   0       29900        2312
       2.231              1.026    0.002       0.892      3.317      0.200        2.401                0.912      0.062         0.944        3.317        1.417       2.386               1.002     0.040        0.940       3.317       1.417  2034  3920            0               427        285   3.166            137    576.468      7222.111             0    2669236.860          76    25                       0                 0              0                0                0                    0                  15           0  9561        718 12978        718      4        20                  9                 2                  2           45      222       50      0      165200                 38        137                   0                     0                   0       30000        1885
       1.827              0.767    0.003       0.912      3.000      0.750        2.008                0.642      0.053         0.948        3.000        1.100       1.979               0.712     0.032        0.949       3.000       1.100  2454  3920            0               420        219   3.550            137    676.812      9148.159             0    2785562.960          58    26                       0                 0              0                0                0                    0                  15           0 10200        697 13660        697      5        13                  8                 1                  1           53      222       50      0      178400                 29        137                   0                     0                   0       32400        1465
       1.711              0.685    0.006       0.909      2.692      0.500        1.864                0.485      0.110         0.942        2.692        1.125       1.866               0.635     0.066        0.952       2.692       1.125  2879  3920            0               425        160   3.715            137    776.224      8839.894             0    2929125.920          30    27                       0                 0              0                0                0                    0                  15           0 10785        563 14276        563      1        16                  4                 0                  0           51      222       50      0      178800                 15        137                   0                     0                   0       32500        1040
       1.369              0.493    0.004       0.896      2.300      0.500        1.684                0.269      0.347         0.953        2.300        1.150       1.649               0.363     0.212        0.953       2.300       1.150  3220  3920            0               341        101   3.971            137    878.674     10034.274             0    3015917.660          24    28                       0                 0              0                0                0                    0                  15           0 11227        453 14745        453      1        13                  3                 0                  0           51      222       50      0      191800                 12        137                   0                     0                   0       34900         699
       1.393              0.362    0.004       0.869      2.714      0.588        1.669                0.200      0.209         0.908        2.714        1.171       1.690               0.270     0.146        0.926       2.714       1.171  3489  3920            0               269         76   4.305            137    980.052     10120.130             0    3124046.250          16    29                       0                 0              0                0                0                    0                  15           0 11572        343 15105        343      0        16                  1                 0                  0           50      222       50      0      192150                  8        137                   0                     0                   0       35000         430
       1.181              0.213    0.050       0.872      2.000      0.429        1.493                0.149      0.547         0.954        2.000        1.047       1.493               0.149     0.547        0.954       2.000       1.047  3663  3920            0               174         45   4.632            137   1079.695      7069.990             0    3178865.900          12    30                       0                 0              0                0                0                    0                  15           0 11791        250 15337        250      1        10                  0                 1                  1           50      222       50      0      205700                  6        137                   0                     0                   0       37400         256
       1.196              0.167    0.033       0.801      2.333      0.500        1.627                0.130      0.514         0.937        2.333        1.238       1.627               0.130     0.514        0.937       2.333       1.238  3788  3920            0               125         19   4.664            137   1180.168      4547.863             0    3258193.650          10    31                       0                 0              0                0                0                    0                  15           0 11935        168 15490        168      0         7                  0                 0                  0           48      222       50      0      206050                  5        137                   0                     0                   0       37500         131
       1.056              0.127    0.065       0.824      2.000      0.333            0                    0          1             1            0            0       2.000               0.040     1.000        1.000       2.000       2.000  3859  3920            0                71          7   4.972            137   1287.169      2796.207             0    3292447.910          10    32                       0                 0              0                0                0                    0                  15           0 12013        117 15575        117      0         6                  0                 0                  0           48      222       50      0      219450                  5        137                   0                     0                   0       39900          60
       0.954              0.114    0.022       0.716      2.000      0.286        1.500                0.030      1.000         1.000        1.500        1.500       1.750               0.070     0.924        0.980       2.000       1.500  3893  3920            0                34          4   4.971            137   1383.912      2565.084             0    3356290.620           8    33                       0                 0              0                0                0                    0                  15           0 12051         78 15616         78      0         6                  0                 0                  0           47      222       50      0      219800                  4        137                   0                     0                   0       40000          26
       0.967              0.097    0.213       0.845      1.500      0.500            0                    0          1             1            0            0       1.417               0.057     0.985        0.997       1.500       1.333  3908  3920            0                15          2   4.733            137   1485.267      2532.700             0    3381243.460           6    34                       0                 0              0                0                0                    0                  15           0 12068         56 15635         56      0         4                  0                 0                  0           47      222       50      0      233000                  3        137                   0                     0                   0       42400          11
       1.000              0.060    0.433       0.857      1.500      0.500            0                    0          1             1            0            0       1.500               0.030     1.000        1.000       1.500       1.500  3914  3920            0                 6          1   5.000            137   1582.833      2089.000             0    3440449.190           4    35                       0                 0              0                0                0                    0                  15           0 12075         51 15642         51      0         3                  0                 0                  0           47      222       50      0      233350                  2        137                   0                     0                   0       42500           5
       1.000              0.040    1.000       1.000      1.000      1.000            0                    0          1             1            0            0           0                   0         1            1           0           0  3916  3920            0                 2          0   5.500            137   1670.000       645.000             0    3463390.080           2    36                       0                 0              0                0                0                    0                  15           0 12077         50 15646         50      0         1                  0                 0                  0           47      222       50      0      246600                  1        137                   0                     0                   0       44900           3
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3919  3920            0                 3          0   4.667            137   1772.667      1113.500             0    3522102.730           2    37                       0                 0              0                0                0                    0                  15           0 12080         49 15649         49      0         1                  0                 0                  0           33      222       50      0      246950                  1        137                   0                     0                   0       45000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3919  3920            0                 0          0       0            137          0             0             0    3544396.540           2    38                       0                 0              0                0                0                    0                  15           0 12080         49 15649         49      0         0                  0                 0                  0           16      222       50      0      260000                  1        137                   0                     0                   0       47400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3919  3920            0                 0          0       0            137          0             0             0    3602797.880           2    39                       0                 0              0                0                0                    0                  15           0 12080         49 15649         49      0         0                  0                 0                  0            2      222       50      0      260400                  1        137                   0                     0                   0       47500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3919  3920            0                 0          0       0            137          0             0             0    3625932.140           2    40                       0                 0              0                0                0                    0                  15           0 12080         49 15649         49      0         0                  0                 0                  0            0      222       50      0      274100                  1        137                   0                     0                   0       49900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3919  3920            0                 0          0       0            137          0             0             0    3684268.830           2    41                       0                 0              0                0                0                    0                  15           0 12080         49 15649         49      0         0                  0                 0                  0            0      222       50      0      274450                  1        137                   0                     0                   0       50000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3919  3920            0                 0          0       0            137          0             0             0    3706433.340           2    42                       0                 0              0                0                0                    0                  15           0 12080         49 15649         49      0         0                  0                 0                  0            0      222       50      0      287400                  1        137                   0                     0                   0       52400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3919  3920            0                 0          0       0            137          0             0             0    3764899.330           2    43                       0                 0              0                0                0                    0                  15           0 12080         49 15649         49      0         0                  0                 0                  0            0      222       50      0      287850                  1        137                   0                     0                   0       52500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3919  3920            0                 0          0       0            137          0             0             0    3787645.690           2    44                       0                 0              0                0                0                    0                  15           0 12080         49 15649         49      0         0                  0                 0                  0            0      222       50      0      301250                  1        137                   0                     0                   0       54900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3919  3920            0                 0          0       0            137          0             0             0    3846176.330           2    45                       0                 0              0                0                0                    0                  15           0 12080         49 15649         49      0         0                  0                 0                  0            0      222       50      0      301750                  1        137                   0                     0                   0       55000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3919  3920            0                 0          0       0            137          0             0             0    3867823.640           2    46                       0                 0              0                0                0                    0                  15           0 12080         49 15649         49      0         0                  0                 0                  0            0      222       50      0      314300                  1        137                   0                     0                   0       57400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3919  3920            0                 0          0       0            137          0             0             0    3926224.980           2    47                       0                 0              0                0                0                    0                  15           0 12080         49 15649         49      0         0                  0                 0                  0            0      222       50      0      314700                  1        137                   0                     0                   0       57500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3919  3920            0                 0          0       0            137          0             0             0    3948712.740           2    48                       0                 0              0                0                0                    0                  15           0 12080         49 15649         49      0         0                  0                 0                  0            0      222       50      0      327900                  1        137                   0                     0                   0       59900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3919  3920            0                 0          0       0            137          0             0             0    4007178.730           2    49                       0                 0              0                0                0                    0                  15           0 12080         49 15649         49      0         0                  0                 0                  0            0      222       50      0      328350                  1        137                   0                     0                   0       60000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3919  3920            0                 0          0       0            137          0             0             0    4030054.390           2    50                       0                 0              0                0                0                    0                  15           0 12080         49 15649         49      0         0                  0                 0                  0            0      222       50      0      341850                  1        137                   0                     0                   0       62400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3919  3920            0                 0          0       0            137          0             0             0    4088391.080           2    51                       0                 0              0                0                0                    0                  15           0 12080         49 15649         49      0         0                  0                 0                  0            0      222       50      0      342200                  1        137                   0                     0                   0       62500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3919  3920            0                 0          0       0            137          0             0             0    4111525.340           2    52                       0                 0              0                0                0                    0                  15           0 12080         49 15649         49      0         0                  0                 0                  0            0      222       50      0      355900                  1        137                   0                     0                   0       64900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3919  3920            0                 0          0       0            137          0             0             0    4170055.980           2    53                       0                 0              0                0                0                    0                  15           0 12080         49 15649         49      0         0                  0                 0                  0            0      222       50      0      356400                  1        137                   0                     0                   0       65000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3919  3920            0                 0          0       0            137          0             0             0    4192673.040           2    54                       0                 0              0                0                0                    0                  15           0 12080         49 15649         49      0         0                  0                 0                  0            0      222       50      0      369700                  1        137                   0                     0                   0       67400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3919  3920            0                 0          0       0            137          0             0             0    4251139.030           2    55                       0                 0              0                0                0                    0                  15           0 12080         49 15649         49      0         0                  0                 0                  0            0      222       50      0      370150                  1        137                   0                     0                   0       67500           0
