## dioPeriod = 1.0
## scheduler = deBras
## numMotes = 50
## otfHousekeepingPeriod = 1.0
## slotframeLength = 101
## squareSide = 2.0
## cpuID = 90
## sixtopPdrThreshold = 1.5
## pkPeriod = 16.0
## sixtopNoHousekeeping = 0
## pkPeriodVar = 0.05
## numCyclesPerRun = 100
## combinationKeys = ['algorithm', 'buffer', 'burstTimestamp', 'numMotes', 'numPacketsBurst', 'otfThreshold', 'parents', 'pkPeriod', 'scheduler']
## numRuns = 1
## parents = 3
## otfThreshold = 10
## sixtopNoRemoveWorstCell = 0
## burstTimestamp = 20.0
## buffer = 100
## generateIndividualSummarys = False
## simDataDir = simData
## numChans = 16
## minRssi = -97
## sixtopHousekeepingPeriod = 1.0
## numBroadcastCells = 3
## algorithm = local_voting_z
## numPacketsBurst = 1
## gui = False
## startTime = 1540629692.81
## otfEnabled = True
## slotDuration = 0.01
## overlappingBrCells = 0
## noInterference = 0


# PKTRX PKTTX appGenerated appReachesDagroot appRelayed aveHops aveHopsPackets aveLatency aveQueueDelay cellsNotGiven chargeConsumed collidedTxs cycle droppedAppFailedEnqueue droppedMacRetries droppedNoRoute droppedNoTxCells droppedQueueFull effectiveCollidedTxs numRandomSelections numReqCells numRx numRxCells numTx numTxCells otfAdd otfRemove probableCollisions rplChurnParentSet rplChurnPrefParent rplChurnRank rplRxDIO rplTxDIO runNum rxBroadcast scheduleCollisions thReqCells topRxRelocatedCells topTxRelocatedBundles topTxRelocatedCells txBroadcast txQueueFill
      0     0            0                 0          0       0              0          0             0             0              0           0     0                       0                 0              0                0                0                    0                   0           0     0          0     0          0      0         0                  0                 0                  0            0        0        0      0           0                  0          0                   0                     0                   0           0           0
      0     0            0                 0          0       0             99          0             0             0        442.800           2     1                       0                 0              0                0                0                    0                   0           0     0         46     0         46     46         0                  0                91                 15           12      236       50      0           0                  1          0                   0                     0                   0           0           0
      0     0            0                 0          0       0             98          0             0             0      27418.260           2     2                       0                 0              0                0                0                    0                   0           0     0         89     0         89     43         0                  0                 4                 19            2      236       50      0       16100                  1          0                   0                     0                   0        2400           0
      0     0            0                 0          0       0             98          0             0             0      86545.000           2     3                       0                 0              0                0                0                    0                   0           0     0         89     0         89      0         0                  0                 0                 17            0      236       50      0       16300                  1          0                   0                     0                   0        2500           0
      0     0            0                 0          0       0             98          0             0             0     113378.560           2     4                       0                 0              0                0                0                    0                   0           0     0         89     0         89      0         0                  0                 0                 17            0      236       50      0       32100                  1          0                   0                     0                   0        4900           0
      0     0            0                 0          0       0             98          0             0             0     172440.650           2     5                       0                 0              0                0                0                    0                   0           0     0         89     0         89      0         0                  0                 0                 17            0      236       50      0       32250                  1          0                   0                     0                   0        5000           0
      0     0            0                 0          0       0             98          0             0             0     199985.360           2     6                       0                 0              0                0                0                    0                   0           0     0         89     0         89      0         0                  0                 0                 17            0      236       50      0       48600                  1          0                   0                     0                   0        7400           0
      0     0            0                 0          0       0             98          0             0             0     259112.100           2     7                       0                 0              0                0                0                    0                   0           0     0         89     0         89      0         0                  0                 0                 17            0      236       50      0       48800                  1          0                   0                     0                   0        7500           0
      0     0            0                 0          0       0             98          0             0             0     286268.910           2     8                       0                 0              0                0                0                    0                   0           0     0         89     0         89      0         0                  0                 0                 17            0      236       50      0       64850                  1          0                   0                     0                   0        9900           0
      0     0            0                 0          0       0             98          0             0             0     345395.650           2     9                       0                 0              0                0                0                    0                   0           0     0         89     0         89      0         0                  0                 0                 17            0      236       50      0       65050                  1          0                   0                     0                   0       10000           0
      0     0            0                 0          0       0             98          0             0             0     371841.310           2    10                       0                 0              0                0                0                    0                   0           0     0         89     0         89      0         0                  0                 0                 17            0      236       50      0       80550                  1          0                   0                     0                   0       12400           0
      0     0            0                 0          0       0             98          0             0             0     431032.700           2    11                       0                 0              0                0                0                    0                   0           0     0         89     0         89      0         0                  0                 0                 17            0      236       50      0       80800                  1          0                   0                     0                   0       12500           0
      0     0            0                 0          0       0             98          0             0             0     458771.360           2    12                       0                 0              0                0                0                    0                   0           0     0         89     0         89      0         0                  0                 0                 17            0      236       50      0       97300                  1          0                   0                     0                   0       14900           0
      0     0            0                 0          0       0             98          0             0             0     517898.100           2    13                       0                 0              0                0                0                    0                   0           0     0         89     0         89      0         0                  0                 0                 17            0      236       50      0       97500                  1          0                   0                     0                   0       15000           0
      0     0            0                 0          0       0             98          0             0             0     545895.360           2    14                       0                 0              0                0                0                    0                   0           0     0         89     0         89      0         0                  0                 0                 17            0      236       50      0      114200                  1          0                   0                     0                   0       17400           0
      0     0            0                 0          0       0             98          0             0             0     604957.450           2    15                       0                 0              0                0                0                    0                   0           0     0         89     0         89      0         0                  0                 0                 17            0      236       50      0      114350                  1          0                   0                     0                   0       17500           0
      0     0            0                 0          0       0             98          0             0             0     632372.860           2    16                       0                 0              0                0                0                    0                   0           0     0         89     0         89      0         0                  0                 0                 17            0      236       50      0      130600                  1          0                   0                     0                   0       19900           0
      0     0            0                 0          0       0             98          0             0             0     691434.950           2    17                       0                 0              0                0                0                    0                   0           0     0         89     0         89      0         0                  0                 0                 17            0      236       50      0      130750                  1          0                   0                     0                   0       20000           0
      0     0            0                 0          0       0             98          0             0             0     717815.960           2    18                       0                 0              0                0                0                    0                   0           0     0         89     0         89      0         0                  0                 0                 17            0      236       50      0      146200                  1          0                   0                     0                   0       22400           0
      3    49           49                 3         16   1.000             98      3.000       202.000             0     779232.800           4    19                       0                 0              0                0                0                    0                   0           0    19        103    20        103      6         0                  0                 0                 17            0      236       50      0      146400                  2         98                   0                     0                   0       22500          46
     38    49            0                35         41   2.143             98     75.200      1756.405             0     818017.250           2    20                       0                 0              0                0                0                    0                   0           0    95        193   102        193     47         6                  0                 7                 22           18      236       50      0      162850                  1         98                   0                     0                   0       24900          11
     49    49            0                11         10   3.455             98    145.909       430.833             0     880999.580           2    21                       0                 0              0                0                0                    0                   0           0   116        115   124        115     10        38                  0                14                 21           45      235       50      0      162900                  1         98                   0                     0                   0       25000           0
     49    49            0                 0          0       0             99          0             0             0     908063.690           2    22                       0                 0              0                0                0                    0                   0           0   116        100   124        100      5         7                  0                 6                 29           27      235       50      0      178650                  1         98                   0                     0                   0       27400           0
     49    49            0                 0          0       0             98          0             0             0     967451.880           2    23                       0                 0              0                0                0                    0                   0           0   116         97   124         97      0         2                  0                 3                 23           27      236       50      0      178900                  1         98                   0                     0                   0       27500           0
     49    49            0                 0          0       0             98          0             0             0     994602.390           2    24                       0                 0              0                0                0                    0                   0           0   116         94   124         94      0         0                  0                 3                 20            1      236       50      0      194850                  1         98                   0                     0                   0       29900           0
     49    49            0                 0          0       0             98          0             0             0    1053916.780           2    25                       0                 0              0                0                0                    0                   0           0   116         94   124         94      0         0                  0                 0                 20            0      236       50      0      195100                  1         98                   0                     0                   0       30000           0
     49    49            0                 0          0       0             98          0             0             0    1080485.440           2    26                       0                 0              0                0                0                    0                   0           0   116         94   124         94      0         0                  0                 0                 20            0      236       50      0      210600                  1         98                   0                     0                   0       32400           0
     49    49            0                 0          0       0             98          0             0             0    1139605.880           2    27                       0                 0              0                0                0                    0                   0           0   116         94   124         94      0         0                  0                 0                 20            0      236       50      0      210700                  1         98                   0                     0                   0       32500           0
     49    49            0                 0          0       0             98          0             0             0    1166627.090           2    28                       0                 0              0                0                0                    0                   0           0   116         94   124         94      0         0                  0                 0                 20            0      236       50      0      226550                  1         98                   0                     0                   0       34900           0
     49    49            0                 0          0       0             98          0             0             0    1225941.480           2    29                       0                 0              0                0                0                    0                   0           0   116         94   124         94      0         0                  0                 0                 20            0      236       50      0      226800                  1         98                   0                     0                   0       35000           0
     49    49            0                 0          0       0             98          0             0             0    1253479.890           2    30                       0                 0              0                0                0                    0                   0           0   116         94   124         94      0         0                  0                 0                 20            0      236       50      0      243050                  1         98                   0                     0                   0       37400           0
     49    49            0                 0          0       0             98          0             0             0    1312664.980           2    31                       0                 0              0                0                0                    0                   0           0   116         94   124         94      0         0                  0                 0                 20            0      236       50      0      243200                  1         98                   0                     0                   0       37500           0
     49    49            0                 0          0       0             98          0             0             0    1339621.540           2    32                       0                 0              0                0                0                    0                   0           0   116         94   124         94      0         0                  0                 0                 20            0      236       50      0      259000                  1         98                   0                     0                   0       39900           0
     49    49            0                 0          0       0             98          0             0             0    1398871.280           2    33                       0                 0              0                0                0                    0                   0           0   116         94   124         94      0         0                  0                 0                 20            0      236       50      0      259200                  1         98                   0                     0                   0       40000           0
     49    49            0                 0          0       0             98          0             0             0    1425698.540           2    34                       0                 0              0                0                0                    0                   0           0   116         94   124         94      0         0                  0                 0                 20            0      236       50      0      274900                  1         98                   0                     0                   0       42400           0
     49    49            0                 0          0       0             98          0             0             0    1484883.630           2    35                       0                 0              0                0                0                    0                   0           0   116         94   124         94      0         0                  0                 0                 20            0      236       50      0      275050                  1         98                   0                     0                   0       42500           0
     49    49            0                 0          0       0             98          0             0             0    1512098.790           2    36                       0                 0              0                0                0                    0                   0           0   116         94   124         94      0         0                  0                 0                 20            0      236       50      0      291050                  1         98                   0                     0                   0       44900           0
     49    49            0                 0          0       0             98          0             0             0    1571348.530           2    37                       0                 0              0                0                0                    0                   0           0   116         94   124         94      0         0                  0                 0                 20            0      236       50      0      291250                  1         98                   0                     0                   0       45000           0
     49    49            0                 0          0       0             98          0             0             0    1599598.090           2    38                       0                 0              0                0                0                    0                   0           0   116         94   124         94      0         0                  0                 0                 20            0      236       50      0      308050                  1         98                   0                     0                   0       47400           0
     49    49            0                 0          0       0             98          0             0             0    1658783.180           2    39                       0                 0              0                0                0                    0                   0           0   116         94   124         94      0         0                  0                 0                 20            0      236       50      0      308200                  1         98                   0                     0                   0       47500           0
     49    49            0                 0          0       0             98          0             0             0    1686192.290           2    40                       0                 0              0                0                0                    0                   0           0   116         94   124         94      0         0                  0                 0                 20            0      236       50      0      324350                  1         98                   0                     0                   0       49900           0
