## dioPeriod = 1.0
## scheduler = deBras
## numMotes = 50
## otfHousekeepingPeriod = 1.0
## slotframeLength = 101
## squareSide = 2.0
## cpuID = 60
## sixtopPdrThreshold = 1.5
## pkPeriod = 16.0
## sixtopNoHousekeeping = 0
## pkPeriodVar = 0.05
## numCyclesPerRun = 100
## combinationKeys = ['algorithm', 'buffer', 'burstTimestamp', 'numMotes', 'numPacketsBurst', 'otfThreshold', 'parents', 'pkPeriod', 'scheduler']
## numRuns = 2
## parents = 3
## otfThreshold = 10
## sixtopNoRemoveWorstCell = 0
## burstTimestamp = 20.0
## buffer = 100
## generateIndividualSummarys = False
## simDataDir = simData_notmoving
## numChans = 16
## minRssi = -97
## sixtopHousekeepingPeriod = 1.0
## numBroadcastCells = 3
## algorithm = local_voting_z
## numPacketsBurst = 25
## gui = False
## startTime = 1567192187.26
## otfEnabled = True
## slotDuration = 0.01
## overlappingBrCells = 0
## noInterference = 0


# LoadAllAvg LoadAllAvgWithZero LoadAllG LoadAllJain LoadAllMax LoadAllMin LoadCong5Avg LoadCong5AvgWithZero LoadCong5G LoadCong5Jain LoadCong5Max LoadCong5Min LoadCongAvg LoadCongAvgWithZero LoadCongG LoadCongJain LoadCongMax LoadCongMin PKTRX PKTTX appGenerated appReachesDagroot appRelayed aveHops aveHopsPackets aveLatency aveQueueDelay cellsNotGiven chargeConsumed collidedTxs cycle droppedAppFailedEnqueue droppedMacRetries droppedNoRoute droppedNoTxCells droppedQueueFull effectiveCollidedTxs numRandomSelections numReqCells numRx numRxCells numTx numTxCells otfAdd otfRemove probableCollisions rplChurnParentSet rplChurnPrefParent rplChurnRank rplRxDIO rplTxDIO runNum rxBroadcast scheduleCollisions thReqCells topRxRelocatedCells topTxRelocatedBundles topTxRelocatedCells txBroadcast txQueueFill
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0              0          0             0             0              0           0     0                       0                 0              0                0                0                    0                   0           0     0          0     0          0      0         0                  0                 0                  0            0        0        0      0           0                  0          0                   0                     0                   0           0           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            140          0             0             0        516.600           4     1                       0                 0              0                0                0                    0                   0           0     0         47     0         47     47         0                  0               101                 21           17      253       50      0           0                  2          0                   0                     0                   0           0           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            132          0             0             0      27248.910           7     2                       0                 0              0                0                0                    1                   0           0     0         88     0         88     42         0                  0                 6                 20            4      253       50      0       15950                  4          0                   0                     0                   0        2400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            132          0             0             0      87062.200           7     3                       0                 0              0                0                0                    1                   0           0     0         88     0         88      0         0                  0                 0                 19            0      253       50      0       16700                  4          0                   0                     0                   0        2500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            132          0             0             0     114065.110           7     4                       0                 0              0                0                0                    1                   0           0     0         88     0         88      0         0                  0                 0                 19            0      253       50      0       32650                  4          0                   0                     0                   0        4900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            132          0             0             0     173619.800           7     5                       0                 0              0                0                0                    1                   0           0     0         88     0         88      0         0                  0                 0                 19            0      253       50      0       33200                  4          0                   0                     0                   0        5000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            132          0             0             0     201075.260           7     6                       0                 0              0                0                0                    1                   0           0     0         88     0         88      0         0                  0                 0                 19            0      253       50      0       49500                  4          0                   0                     0                   0        7400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            132          0             0             0     260565.300           7     7                       0                 0              0                0                0                    1                   0           0     0         88     0         88      0         0                  0                 0                 19            0      253       50      0       50000                  4          0                   0                     0                   0        7500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            132          0             0             0     288214.710           7     8                       0                 0              0                0                0                    1                   0           0     0         88     0         88      0         0                  0                 0                 19            0      253       50      0       66450                  4          0                   0                     0                   0        9900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            132          0             0             0     347640.100           7     9                       0                 0              0                0                0                    1                   0           0     0         88     0         88      0         0                  0                 0                 19            0      253       50      0       66900                  4          0                   0                     0                   0       10000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            132          0             0             0     373931.860           7    10                       0                 0              0                0                0                    1                   0           0     0         88     0         88      0         0                  0                 0                 19            0      253       50      0       82300                  4          0                   0                     0                   0       12400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            132          0             0             0     433551.200           7    11                       0                 0              0                0                0                    1                   0           0     0         88     0         88      0         0                  0                 0                 19            0      253       50      0       82900                  4          0                   0                     0                   0       12500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            132          0             0             0     460489.460           7    12                       0                 0              0                0                0                    1                   0           0     0         88     0         88      0         0                  0                 0                 19            0      253       50      0       98800                  4          0                   0                     0                   0       14900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            132          0             0             0     520044.150           7    13                       0                 0              0                0                0                    1                   0           0     0         88     0         88      0         0                  0                 0                 19            0      253       50      0       99350                  4          0                   0                     0                   0       15000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            132          0             0             0     547564.260           7    14                       0                 0              0                0                0                    1                   0           0     0         88     0         88      0         0                  0                 0                 19            0      253       50      0      115700                  4          0                   0                     0                   0       17400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            132          0             0             0     607118.950           7    15                       0                 0              0                0                0                    1                   0           0     0         88     0         88      0         0                  0                 0                 19            0      253       50      0      116250                  4          0                   0                     0                   0       17500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            132          0             0             0     634186.510           7    16                       0                 0              0                0                0                    1                   0           0     0         88     0         88      0         0                  0                 0                 19            0      253       50      0      132250                  4          0                   0                     0                   0       19900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            132          0             0             0     693611.900           7    17                       0                 0              0                0                0                    1                   0           0     0         88     0         88      0         0                  0                 0                 19            0      253       50      0      132700                  4          0                   0                     0                   0       20000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            132          0             0             0     721261.310           7    18                       0                 0              0                0                0                    1                   0           0     0         88     0         88      0         0                  0                 0                 19            0      253       50      0      149150                  4          0                   0                     0                   0       22400           0
      14.360             14.073    0.000       0.570     48.000      0.169       20.005               14.003      0.000         0.790       48.000        8.000      20.005              14.003     0.000        0.790      48.000       8.000     0  1225         1225                 0        113       0            132          0       271.781             0     797152.460         386    19                       0                 0              0                0                0                   15                   0           0   113       1148   123       1148     26         0                 15                 0                 19            0      253       50      0      149600                203        132                   0                     0                   0       22500        1225
       0.212              0.119    0.000       0.481      1.000      0.006            0                    0          1             1            0            0           0                   0         1            1           0           0   489  1225            0               489       1637   2.139            132     82.440      2801.409             0    1187210.960        4472    20                       0                 0              0                0                0                  864                   9           0  2239       4577  2765       4577     71        20                899                 5                 16           28      253       50      0      165700               3009        132                  11                     0                   0       24900         736
       1.964              0.275    0.000       0.160     13.000      0.009       13.000                0.260      1.000         1.000       13.000       13.000      13.000               0.260     1.000        1.000      13.000      13.000  1168  1225            0               679        624   3.393            136    165.794      1338.776            41    1507028.750        2113    21                       0                 0              0                0                0                  512                  35           0  3542       2752  4420       2752     36        57                579                36                 24           61      243       50      0      166150               1184        132                  24                     0                   0       25000          57
       0.200              0.004    1.000       1.000      0.200      0.200            0                    0          1             1            0            0           0                   0         1            1           0           0  1224  1225            0                56         84   6.018            132    237.714       372.655             0    1580847.760          79    22                       0                 0              0                0                0                    0                  35           0  3682        575  4570        575     20        39                 14                28                 16           57      251       50      0      181400                 40        132                   8                     0                   0       27400           1
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  1225  1225            0                 1          2   9.000            132    376.000       109.000             0    1643782.460           8    23                       0                 0              0                0                0                    0                  35           0  3685        135  4573        135     13        23                  0                28                 23           60      253       50      0      181800                  4        132                   0                     0                   0       27500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  1225  1225            0                 0          0       0            132          0             0             0    1671412.970           4    24                       0                 0              0                0                0                    0                  35           0  3685         96  4573         96      8         6                  0                12                 18           44      253       50      0      197950                  2        132                   0                     0                   0       29900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  1225  1225            0                 0          0       0            132          0             0             0    1731050.610           4    25                       0                 0              0                0                0                    0                  35           0  3685         94  4573         94      0         0                  0                 4                 13           19      253       50      0      198450                  2        132                   0                     0                   0       30000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  1225  1225            0                 0          0       0            132          0             0             0    1759210.920           4    26                       0                 0              0                0                0                    0                  35           0  3685         93  4573         93      0         0                  0                 1                 17            1      253       50      0      215200                  2        132                   0                     0                   0       32400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  1225  1225            0                 0          0       0            132          0             0             0    1818888.610           4    27                       0                 0              0                0                0                    0                  35           0  3685         93  4573         93      0         0                  0                 0                 17            0      253       50      0      215750                  2        132                   0                     0                   0       32500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  1225  1225            0                 0          0       0            132          0             0             0    1846079.170           4    28                       0                 0              0                0                0                    0                  35           0  3685         93  4573         93      0         0                  0                 0                 17            0      253       50      0      231750                  2        132                   0                     0                   0       34900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  1225  1225            0                 0          0       0            132          0             0             0    1905692.210           4    29                       0                 0              0                0                0                    0                  35           0  3685         93  4573         93      0         0                  0                 0                 17            0      253       50      0      232250                  2        132                   0                     0                   0       35000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  1225  1225            0                 0          0       0            132          0             0             0    1932430.220           4    30                       0                 0              0                0                0                    0                  35           0  3685         93  4573         93      0         0                  0                 0                 17            0      253       50      0      247900                  2        132                   0                     0                   0       37400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  1225  1225            0                 0          0       0            132          0             0             0    1992237.210           4    31                       0                 0              0                0                0                    0                  35           0  3685         93  4573         93      0         0                  0                 0                 17            0      253       50      0      248550                  2        132                   0                     0                   0       37500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  1225  1225            0                 0          0       0            132          0             0             0    2019039.870           4    32                       0                 0              0                0                0                    0                  35           0  3685         93  4573         93      0         0                  0                 0                 17            0      253       50      0      264250                  2        132                   0                     0                   0       39900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  1225  1225            0                 0          0       0            132          0             0             0    2078588.260           4    33                       0                 0              0                0                0                    0                  35           0  3685         93  4573         93      0         0                  0                 0                 17            0      253       50      0      264700                  2        132                   0                     0                   0       40000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  1225  1225            0                 0          0       0            132          0             0             0    2106683.920           4    34                       0                 0              0                0                0                    0                  35           0  3685         93  4573         93      0         0                  0                 0                 17            0      253       50      0      281400                  2        132                   0                     0                   0       42400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  1225  1225            0                 0          0       0            132          0             0             0    2166296.960           4    35                       0                 0              0                0                0                    0                  35           0  3685         93  4573         93      0         0                  0                 0                 17            0      253       50      0      281900                  2        132                   0                     0                   0       42500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  1225  1225            0                 0          0       0            132          0             0             0    2193422.870           4    36                       0                 0              0                0                0                    0                  35           0  3685         93  4573         93      0         0                  0                 0                 17            0      253       50      0      297850                  2        132                   0                     0                   0       44900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  1225  1225            0                 0          0       0            132          0             0             0    2253165.210           4    37                       0                 0              0                0                0                    0                  35           0  3685         93  4573         93      0         0                  0                 0                 17            0      253       50      0      298450                  2        132                   0                     0                   0       45000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  1225  1225            0                 0          0       0            132          0             0             0    2280420.420           4    38                       0                 0              0                0                0                    0                  35           0  3685         93  4573         93      0         0                  0                 0                 17            0      253       50      0      314500                  2        132                   0                     0                   0       47400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  1225  1225            0                 0          0       0            132          0             0             0    2340033.460           4    39                       0                 0              0                0                0                    0                  35           0  3685         93  4573         93      0         0                  0                 0                 17            0      253       50      0      315000                  2        132                   0                     0                   0       47500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  1225  1225            0                 0          0       0            132          0             0             0    2368064.470           4    40                       0                 0              0                0                0                    0                  35           0  3685         93  4573         93      0         0                  0                 0                 17            0      253       50      0      331650                  2        132                   0                     0                   0       49900           0
