## dioPeriod = 1.0
## scheduler = deBras
## numMotes = 50
## otfHousekeepingPeriod = 1.0
## slotframeLength = 101
## squareSide = 2.0
## cpuID = 7
## sixtopPdrThreshold = 1.5
## pkPeriod = 16.0
## sixtopNoHousekeeping = 0
## pkPeriodVar = 0.05
## numCyclesPerRun = 100
## combinationKeys = ['algorithm', 'buffer', 'burstTimestamp', 'numMotes', 'numPacketsBurst', 'otfThreshold', 'parents', 'pkPeriod', 'scheduler']
## numRuns = 1
## parents = 3
## otfThreshold = 4
## sixtopNoRemoveWorstCell = 0
## burstTimestamp = 20.0
## buffer = 100
## generateIndividualSummarys = False
## simDataDir = simData
## numChans = 16
## minRssi = -97
## sixtopHousekeepingPeriod = 1.0
## numBroadcastCells = 3
## algorithm = eotf
## numPacketsBurst = 1
## gui = False
## startTime = 1543756557.28
## otfEnabled = True
## slotDuration = 0.01
## overlappingBrCells = 0
## noInterference = 0


# LoadAllAvg LoadAllAvgWithZero LoadAllG LoadAllJain LoadAllMax LoadAllMin LoadCong5Avg LoadCong5AvgWithZero LoadCong5G LoadCong5Jain LoadCong5Max LoadCong5Min LoadCongAvg LoadCongAvgWithZero LoadCongG LoadCongJain LoadCongMax LoadCongMin PKTRX PKTTX appGenerated appReachesDagroot appRelayed aveHops aveHopsPackets aveLatency aveQueueDelay cellsNotGiven chargeConsumed collidedTxs cycle droppedAppFailedEnqueue droppedMacRetries droppedNoRoute droppedNoTxCells droppedQueueFull effectiveCollidedTxs numRandomSelections numReqCells numRx numRxCells numTx numTxCells otfAdd otfRemove probableCollisions rplChurnParentSet rplChurnPrefParent rplChurnRank rplRxDIO rplTxDIO runNum rxBroadcast scheduleCollisions thReqCells topRxRelocatedCells topTxRelocatedBundles topTxRelocatedCells txBroadcast txQueueFill
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0              0          0             0             0              0           0     0                       0                 0              0                0                0                    0                   0           0     0          0     0          0      0         0                  0                 0                  0            0        0        0      0           0                  0          0                   0                     0                   0           0           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            135          0             0             0        221.400           0     1                       0                 0              0                0                0                    0                   0           0     0         42     0         42     42         0                  0               106                 26           23      253       50      0           0                  0          0                   0                     0                   0           0           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            116          0             0             0      27147.660           6     2                       0                 0              0                0                0                    1                   0           0     0         95     0         95     54         0                  0                14                 17            2      253       50      0       16100                  3          0                   0                     0                   0        2400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            116          0             0             0      87003.850           6     3                       0                 0              0                0                0                    1                   0           0     0         95     0         95      0         0                  0                 0                 20            0      253       50      0       16750                  3          0                   0                     0                   0        2500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            116          0             0             0     114308.260           6     4                       0                 0              0                0                0                    1                   0           0     0         95     0         95      0         0                  0                 0                 20            0      253       50      0       32800                  3          0                   0                     0                   0        4900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            116          0             0             0     174099.800           6     5                       0                 0              0                0                0                    1                   0           0     0         95     0         95      0         0                  0                 0                 20            0      253       50      0       33400                  3          0                   0                     0                   0        5000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            116          0             0             0     202180.010           6     6                       0                 0              0                0                0                    1                   0           0     0         95     0         95      0         0                  0                 0                 20            0      253       50      0       50050                  3          0                   0                     0                   0        7400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            116          0             0             0     262165.500           6     7                       0                 0              0                0                0                    1                   0           0     0         95     0         95      0         0                  0                 0                 20            0      253       50      0       50800                  3          0                   0                     0                   0        7500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            116          0             0             0     288629.460           6     8                       0                 0              0                0                0                    1                   0           0     0         95     0         95      0         0                  0                 0                 20            0      253       50      0       66200                  3          0                   0                     0                   0        9900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            116          0             0             0     348550.300           6     9                       0                 0              0                0                0                    1                   0           0     0         95     0         95      0         0                  0                 0                 20            0      253       50      0       66900                  3          0                   0                     0                   0       10000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            116          0             0             0     375531.460           6    10                       0                 0              0                0                0                    1                   0           0     0         95     0         95      0         0                  0                 0                 20            0      253       50      0       82700                  3          0                   0                     0                   0       12400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            116          0             0             0     435452.300           6    11                       0                 0              0                0                0                    1                   0           0     0         95     0         95      0         0                  0                 0                 20            0      253       50      0       83400                  3          0                   0                     0                   0       12500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            116          0             0             0     462950.660           6    12                       0                 0              0                0                0                    1                   0           0     0         95     0         95      0         0                  0                 0                 20            0      253       50      0       99600                  3          0                   0                     0                   0       14900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            116          0             0             0     522936.150           6    13                       0                 0              0                0                0                    1                   0           0     0         95     0         95      0         0                  0                 0                 20            0      253       50      0      100350                  3          0                   0                     0                   0       15000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            116          0             0             0     550240.560           6    14                       0                 0              0                0                0                    1                   0           0     0         95     0         95      0         0                  0                 0                 20            0      253       50      0      116400                  3          0                   0                     0                   0       17400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            116          0             0             0     610355.350           6    15                       0                 0              0                0                0                    1                   0           0     0         95     0         95      0         0                  0                 0                 20            0      253       50      0      117250                  3          0                   0                     0                   0       17500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            116          0             0             0     637401.160           6    16                       0                 0              0                0                0                    1                   0           0     0         95     0         95      0         0                  0                 0                 20            0      253       50      0      133100                  3          0                   0                     0                   0       19900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            116          0             0             0     697386.650           6    17                       0                 0              0                0                0                    1                   0           0     0         95     0         95      0         0                  0                 0                 20            0      253       50      0      133850                  3          0                   0                     0                   0       20000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            116          0             0             0     724949.660           6    18                       0                 0              0                0                0                    1                   0           0     0         95     0         95      0         0                  0                 0                 20            0      253       50      0      150100                  3          0                   0                     0                   0       22400           0
       0.757              0.621    0.000       0.702      2.000      0.250            0                    0          1             1            0            0       2.000               0.160     1.000        1.000       2.000       2.000     0    49           49                 0         11       0            116          0        90.000             0     786442.530           6    19                       0                 0              0                0                0                    1                   0          13    11        107    14        107      3         0                  1                 0                 20            0      253       50      0      150850                  3        116                   0                     0                   0       22500          49
       0.332              0.060    0.013       0.785      0.636      0.143            0                    0          1             1            0            0           0                   0         1            1           0           0    21    49            0                21         61   1.857            116     87.571      2011.167             0     825283.200          16    20                       0                 0              0                0                0                    0                   0         106    93        236   102        236     38         0                  0                 8                 20           15      253       50      0      166800                  8        116                   0                     0                   0       24900          28
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0    49    49            0                28          8   3.214            116    159.393       587.548             0     893000.300          16    21                       0                 0              0                0                0                    0                   0          47   129        229   140        229      5         3                  0                 7                 27           49      251       50      0      167600                  8        116                   0                     0                   0       25000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0    49    49            0                 0          0       0            116          0             0             0     922810.460          10    22                       0                 0              0                0                0                    0                   0          32   129        198   140        198      6         7                  0                13                 17           45      252       50      0      183400                  5        116                   0                     0                   0       27400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0    49    49            0                 0          0       0            116          0             0             0     985191.300          10    23                       0                 0              0                0                0                    0                   0          29   129        199   140        199      7         1                  0                 8                 17           38      252       50      0      184100                  5        116                   0                     0                   0       27500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0    49    49            0                 0          0       0            116          0             0             0    1014844.710          10    24                       0                 0              0                0                0                    0                   0          26   129        201   140        201      2         0                  0                 2                 17            7      252       50      0      199950                  5        116                   0                     0                   0       29900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0    49    49            0                 0          0       0            116          0             0             0    1077388.600          10    25                       0                 0              0                0                0                    0                   0          26   129        199   140        199      0         0                  0                 1                 13            1      252       50      0      200700                  5        116                   0                     0                   0       30000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0    49    49            0                 0          0       0            116          0             0             0    1107122.110          10    26                       0                 0              0                0                0                    0                   0          26   129        199   140        199      0         0                  0                 0                 13            0      252       50      0      216650                  5        116                   0                     0                   0       32400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0    49    49            0                 0          0       0            116          0             0             0    1169666.000          10    27                       0                 0              0                0                0                    0                   0          26   129        199   140        199      0         0                  0                 0                 13            0      252       50      0      217400                  5        116                   0                     0                   0       32500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0    49    49            0                 0          0       0            116          0             0             0    1198946.960          10    28                       0                 0              0                0                0                    0                   0          26   129        199   140        199      0         0                  0                 0                 13            0      252       50      0      233000                  5        116                   0                     0                   0       34900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0    49    49            0                 0          0       0            116          0             0             0    1261361.550          10    29                       0                 0              0                0                0                    0                   0          26   129        199   140        199      0         0                  0                 0                 13            0      252       50      0      233650                  5        116                   0                     0                   0       35000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0    49    49            0                 0          0       0            116          0             0             0    1290383.910          10    30                       0                 0              0                0                0                    0                   0          26   129        199   140        199      0         0                  0                 0                 13            0      252       50      0      249050                  5        116                   0                     0                   0       37400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0    49    49            0                 0          0       0            116          0             0             0    1353057.100          10    31                       0                 0              0                0                0                    0                   0          26   129        199   140        199      0         0                  0                 0                 13            0      252       50      0      249900                  5        116                   0                     0                   0       37500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0    49    49            0                 0          0       0            116          0             0             0    1381756.210          10    32                       0                 0              0                0                0                    0                   0          26   129        199   140        199      0         0                  0                 0                 13            0      252       50      0      265050                  5        116                   0                     0                   0       39900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0    49    49            0                 0          0       0            116          0             0             0    1444364.750          10    33                       0                 0              0                0                0                    0                   0          26   129        199   140        199      0         0                  0                 0                 13            0      252       50      0      265850                  5        116                   0                     0                   0       40000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0    49    49            0                 0          0       0            116          0             0             0    1474033.610          10    34                       0                 0              0                0                0                    0                   0          26   129        199   140        199      0         0                  0                 0                 13            0      252       50      0      281750                  5        116                   0                     0                   0       42400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0    49    49            0                 0          0       0            116          0             0             0    1536706.800          10    35                       0                 0              0                0                0                    0                   0          26   129        199   140        199      0         0                  0                 0                 13            0      252       50      0      282600                  5        116                   0                     0                   0       42500           0
