## dioPeriod = 1.0
## scheduler = deBras
## numMotes = 50
## otfHousekeepingPeriod = 1.0
## slotframeLength = 101
## squareSide = 2.0
## cpuID = 57
## sixtopPdrThreshold = 1.5
## pkPeriod = 16.0
## sixtopNoHousekeeping = 0
## pkPeriodVar = 0.05
## numCyclesPerRun = 100
## combinationKeys = ['algorithm', 'buffer', 'burstTimestamp', 'numMotes', 'numPacketsBurst', 'otfThreshold', 'parents', 'pkPeriod', 'scheduler']
## numRuns = 1
## parents = 1
## otfThreshold = 1
## sixtopNoRemoveWorstCell = 0
## burstTimestamp = 20.0
## buffer = 100
## generateIndividualSummarys = False
## simDataDir = simData
## numChans = 16
## minRssi = -97
## sixtopHousekeepingPeriod = 1.0
## numBroadcastCells = 3
## algorithm = eotf
## numPacketsBurst = 80
## gui = False
## startTime = 1543948338.75
## otfEnabled = True
## slotDuration = 0.01
## overlappingBrCells = 0
## noInterference = 0


# LoadAllAvg LoadAllAvgWithZero LoadAllG LoadAllJain LoadAllMax LoadAllMin LoadCong5Avg LoadCong5AvgWithZero LoadCong5G LoadCong5Jain LoadCong5Max LoadCong5Min LoadCongAvg LoadCongAvgWithZero LoadCongG LoadCongJain LoadCongMax LoadCongMin PKTRX PKTTX appGenerated appReachesDagroot appRelayed aveHops aveHopsPackets aveLatency aveQueueDelay cellsNotGiven chargeConsumed collidedTxs cycle droppedAppFailedEnqueue droppedMacRetries droppedNoRoute droppedNoTxCells droppedQueueFull effectiveCollidedTxs numRandomSelections numReqCells numRx numRxCells numTx numTxCells otfAdd otfRemove probableCollisions rplChurnParentSet rplChurnPrefParent rplChurnRank rplRxDIO rplTxDIO runNum rxBroadcast scheduleCollisions thReqCells topRxRelocatedCells topTxRelocatedBundles topTxRelocatedCells txBroadcast txQueueFill
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0              0          0             0             0              0           0     0                       0                 0              0                0                0                    0                   0           0     0          0     0          0      0         0                  0                 0                  0            0        0        0      0           0                  0          0                   0                     0                   0           0           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            128          0             0             0        123.000           0     1                       0                 0              0                0                0                    0                   0           0     0         24     0         24     24         0                  0                59                 10           10      253       50      0           0                  0          0                   0                     0                   0           0           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            126          0             0             0      24984.510           2     2                       0                 0              0                0                0                    1                   0           0     0         49     0         49     25         0                  0                 0                  0            2      253       50      0       15150                  1          0                   0                     0                   0        2400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            126          0             0             0      83385.850           2     3                       0                 0              0                0                0                    1                   0           0     0         49     0         49      0         0                  0                 0                  0            0      253       50      0       15550                  1          0                   0                     0                   0        2500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            126          0             0             0     108265.660           2     4                       0                 0              0                0                0                    1                   0           0     0         49     0         49      0         0                  0                 0                  0            0      253       50      0       30600                  1          0                   0                     0                   0        4900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            126          0             0             0     166602.350           2     5                       0                 0              0                0                0                    1                   0           0     0         49     0         49      0         0                  0                 0                  0            0      253       50      0       30950                  1          0                   0                     0                   0        5000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            126          0             0             0     191546.810           2     6                       0                 0              0                0                0                    1                   0           0     0         49     0         49      0         0                  0                 0                  0            0      253       50      0       46050                  1          0                   0                     0                   0        7400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            126          0             0             0     250077.450           2     7                       0                 0              0                0                0                    1                   0           0     0         49     0         49      0         0                  0                 0                  0            0      253       50      0       46550                  1          0                   0                     0                   0        7500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            126          0             0             0     275280.510           2     8                       0                 0              0                0                0                    1                   0           0     0         49     0         49      0         0                  0                 0                  0            0      253       50      0       61850                  1          0                   0                     0                   0        9900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            126          0             0             0     333681.850           2     9                       0                 0              0                0                0                    1                   0           0     0         49     0         49      0         0                  0                 0                  0            0      253       50      0       62250                  1          0                   0                     0                   0       10000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            126          0             0             0     359466.760           2    10                       0                 0              0                0                0                    1                   0           0     0         49     0         49      0         0                  0                 0                  0            0      253       50      0       78000                  1          0                   0                     0                   0       12400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            126          0             0             0     417997.400           2    11                       0                 0              0                0                0                    1                   0           0     0         49     0         49      0         0                  0                 0                  0            0      253       50      0       78500                  1          0                   0                     0                   0       12500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            126          0             0             0     442618.610           2    12                       0                 0              0                0                0                    1                   0           0     0         49     0         49      0         0                  0                 0                  0            0      253       50      0       93350                  1          0                   0                     0                   0       14900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            126          0             0             0     500890.650           2    13                       0                 0              0                0                0                    1                   0           0     0         49     0         49      0         0                  0                 0                  0            0      253       50      0       93650                  1          0                   0                     0                   0       15000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            126          0             0             0     524542.110           2    14                       0                 0              0                0                0                    1                   0           0     0         49     0         49      0         0                  0                 0                  0            0      253       50      0      107750                  1          0                   0                     0                   0       17400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            126          0             0             0     583008.100           2    15                       0                 0              0                0                0                    1                   0           0     0         49     0         49      0         0                  0                 0                  0            0      253       50      0      108200                  1          0                   0                     0                   0       17500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            126          0             0             0     608275.810           2    16                       0                 0              0                0                0                    1                   0           0     0         49     0         49      0         0                  0                 0                  0            0      253       50      0      123550                  1          0                   0                     0                   0       19900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            126          0             0             0     666677.150           2    17                       0                 0              0                0                0                    1                   0           0     0         49     0         49      0         0                  0                 0                  0            0      253       50      0      123950                  1          0                   0                     0                   0       20000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0     0     0            0                 0          0       0            126          0             0             0     691750.910           2    18                       0                 0              0                0                0                    1                   0           0     0         49     0         49      0         0                  0                 0                  0            0      253       50      0      139150                  1          0                   0                     0                   0       22400           0
      66.343             65.017    0.000       0.818     94.000      0.680       81.100               64.880      0.370         0.998       94.000       79.000      81.100              64.880     0.370        0.998      94.000      79.000    10  3920         3920                10         56   1.000            126     12.600       211.635             0     760307.700         232    19                       0                 0              0                0                0                   13                   0         872    66        921    75        921      9         0                  5                 0                  0            0      253       50      0      139700                120        126                   0                     0                   0       22500        3910
       0.606              0.582    0.000       0.723      1.636      0.076        1.283                0.205      0.553         0.982        1.636        1.054       1.283               0.205     0.553        0.982       1.636       1.054   491  3920            0               481       2117   1.052            128     84.179      4016.359             0    1239976.730        5188    20                       0                 0              0                0                0                 1057                   5        4658  2664       5199  3646       5199     44         6               1658                 2                  2           27      252       50      0      155350               3631        126                   2                     0                   0       24900        3429
       0.668              0.321    0.000       0.610      1.812      0.011        1.398                0.168      0.532         0.956        1.812        1.025       1.398               0.168     0.532        0.956       1.812       1.025  1129  3920            0               638       2022   1.729            155    169.956      6443.053           129    1863228.350        6106    21                       0                 1              0                0                0                 2570                  23        2166  5324       6107  8095       6107     22        28               2705                19                 19           47      228       50      0      155850               4539        126                  15                     0                   0       25000        2790
       0.963              0.404    0.000       0.588      3.000      0.010        1.470                0.176      0.503         0.960        1.967        1.214       1.758               0.316     0.073        0.911       3.000       1.214  1743  3920            0               614       1191   2.326            151    271.936      3085.407             0    2333637.060        5828    22                       0                 2              0                0                0                 3480                 213        1830  7129       5837 11420       5837     24        23               1973                23                 23           43      219       50      0      170600               4269        126                  33                     0                   0       27400        2174
       1.344              0.484    0.000       0.336      7.778      0.003        2.720                0.381      0.001         0.553        7.778        1.074       2.720               0.381     0.001        0.553       7.778       1.074  2319  3920            0               576        856   2.894            146    376.495      3895.232            96    2774094.810        5361    23                       0                 2              0                0                0                 3760                1032        1486  8561       5390 14248       5390     15        26               1691                11                 11           26      225       50      0      171050               3822        126                  39                     0                   0       27500        1596
       0.606              0.194    0.000       0.445      2.667      0.002        1.748                0.105      0.452         0.868        2.667        1.034       1.748               0.105     0.452        0.868       2.667       1.034  3112  3920            0               793        515   3.501            155    474.682      3838.944           419    3114036.390        5482    24                       0                 0              0                0                0                 4345                1887        1092  9869       5502 16039       5502     17        24                633                15                 15           35      228       50      0      185650               3934        126                  28                     0                   0       29900         803
       0.593              0.095    0.000       0.543      1.635      0.002        1.635                0.033      1.000         1.000        1.635        1.635       1.635               0.033     1.000        1.000       1.635       1.635  3638  3920            0               526        311   4.713            155    572.730      2395.956           243    3406863.510        5230    25                       0                 0              0                0                0                 4096                3025         764 10706       5249 17108       5249      9        30                213                 6                  6           26      231       50      0      186150               3681        126                  29                     0                   0       30000         277
       0.497              0.070    0.000       0.584      1.000      0.002            0                    0          1             1            0            0           0                   0         1            1           0           0  3759  3920            0               121        290   5.413            151    674.405      1380.396           745    3605804.220        4959    26                       0                 0              0                0                0                 3686                4180         515 11117       4984 17618       4984      5        30                 85                 7                  7           30      236       50      0      201600               3416        126                  25                     0                   0       32400         156
       0.322              0.032    0.000       0.408      1.000      0.003            0                    0          1             1            0            0           0                   0         1            1           0           0  3873  3920            0               114        240   5.553            134    786.079       389.716           552    3797775.940        3678    27                       0                 0              0                0                0                  944                4931         335 11471       3907 18002       3907      5        33                 14                 4                  4           28      237       50      0      202100               2339        126                  17                     0                   0       32500          42
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3915  3920            0                42         39   6.452            127    856.000       812.339           732    3925200.700        3579    28                       0                 0              0                0                0                  778                5707         229 11552       3824 18092       3824      8        29                  0                 8                  8           23      239       50      0      217400               2256        126                   9                     0                   0       34900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3915  3920            0                 0          0       0            126          0             0           767    4072023.590        3367    29                       0                 0              0                0                0                  626                6481          98 11552       3642 18092       3642      2        31                  0                 1                  1           23      242       50      0      217750               2074        126                   1                     0                   0       35000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3915  3920            0                 0          0       0            126          0             0           763    4184137.250        3345    30                       0                 0              0                0                0                  609                7248          56 11552       3625 18092       3625      0        29                  0                 0                  0            1      242       50      0      232250               2057        126                   0                     0                   0       37400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3915  3920            0                 0          0       0            126          0             0           760    4330505.340        3330    31                       0                 0              0                0                0                  600                8013          28 11552       3615 18092       3615      0        31                  0                 0                  0            1      242       50      0      232800               2047        126                   0                     0                   0       37500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3915  3920            0                 0          0       0            126          0             0           758    4443186.000        3315    32                       0                 0              0                0                0                  597                8775          25 11552       3606 18092       3606      0        30                  0                 0                  0            1      242       50      0      248100               2038        126                   0                     0                   0       39900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3915  3920            0                 0          0       0            126          0             0           756    4588981.990        3305    33                       0                 0              0                0                0                  590                9535          21 11552       3596 18092       3596      0        34                  0                 0                  0            1      242       50      0      248550               2028        126                   0                     0                   0       40000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3915  3920            0                 0          0       0            126          0             0           754    4700597.950        3290    34                       0                 0              0                0                0                  586               10294          19 11552       3587 18092       3587      0        29                  0                 0                  0            1      242       50      0      263350               2019        126                   0                     0                   0       42400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3915  3920            0                 0          0       0            126          0             0           750    4845852.740        3283    35                       0                 0              0                0                0                  579               11050          18 11552       3579 18092       3579      0        32                  0                 0                  0            1      242       50      0      263800               2012        126                   0                     0                   0       42500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3915  3920            0                 0          0       0            126          0             0           750    4957108.850        3268    36                       0                 0              0                0                0                  574               11805          18 11552       3570 18092       3570      0        31                  0                 0                  0            1      242       50      0      278550               2002        126                   0                     0                   0       44900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3915  3920            0                 0          0       0            126          0             0           746    5101979.190        3262    37                       0                 0              0                0                0                  575               12558          18 11552       3564 18092       3564      0        28                  0                 0                  0            1      242       50      0      278950               1996        126                   0                     0                   0       45000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3915  3920            0                 0          0       0            126          0             0           744    5213414.400        3251    38                       0                 0              0                0                0                  573               13307          18 11552       3556 18092       3556      0        29                  0                 0                  0            1      242       50      0      294200               1988        126                   0                     0                   0       47400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3915  3920            0                 0          0       0            126          0             0           744    5357891.140        3235    39                       0                 0              0                0                0                  574               14056          18 11552       3545 18092       3545      0        32                  0                 0                  0            1      242       50      0      294600               1977        126                   0                     0                   0       47500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3915  3920            0                 0          0       0            126          0             0           739    5468609.500        3224    40                       0                 0              0                0                0                  572               14799          18 11552       3537 18092       3537      0        29                  0                 0                  0            1      242       50      0      309600               1969        126                   0                     0                   0       49900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3915  3920            0                 0          0       0            126          0             0           739    5612757.290        3215    41                       0                 0              0                0                0                  569               15542          18 11552       3530 18092       3530      0        29                  0                 0                  0            1      242       50      0      310050               1962        126                   0                     0                   0       50000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3915  3920            0                 0          0       0            126          0             0           736    5724310.400        3205    42                       0                 0              0                0                0                  560               16282          18 11552       3520 18092       3520      0        30                  0                 0                  0            1      242       50      0      326000               1952        126                   0                     0                   0       52400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3915  3920            0                 0          0       0            126          0             0           733    5868162.990        3195    43                       0                 0              0                0                0                  558               17020          18 11552       3513 18092       3513      0        26                  0                 0                  0            1      242       50      0      326450               1946        126                   0                     0                   0       52500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3915  3920            0                 0          0       0            126          0             0           731    5977746.300        3183    44                       0                 0              0                0                0                  553               17754          18 11552       3505 18092       3505      0        28                  0                 0                  0            1      242       50      0      341200               1938        126                   0                     0                   0       54900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3915  3920            0                 0          0       0            126          0             0           726    6121073.140        3164    45                       0                 0              0                0                0                  550               18485          18 11552       3495 18092       3495      0        30                  0                 0                  0            1      242       50      0      341700               1927        126                   0                     0                   0       55000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3915  3920            0                 0          0       0            126          0             0           727    6230884.750        3155    46                       0                 0              0                0                0                  551               19216          18 11552       3488 18092       3488      0        26                  0                 0                  0            1      242       50      0      356950               1920        126                   0                     0                   0       57400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3915  3920            0                 0          0       0            126          0             0           724    6373965.590        3146    47                       0                 0              0                0                0                  546               19944          18 11552       3480 18092       3480      0        28                  0                 0                  0            1      242       50      0      357450               1913        126                   0                     0                   0       57500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3915  3920            0                 0          0       0            126          0             0           722    6482552.300        3136    48                       0                 0              0                0                0                  541               20668          18 11552       3473 18092       3473      0        28                  0                 0                  0            1      242       50      0      372000               1906        126                   0                     0                   0       59900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3915  3920            0                 0          0       0            126          0             0           720    6625110.240        3131    49                       0                 0              0                0                0                  532               21390          18 11552       3466 18092       3466      0        28                  0                 0                  0            1      242       50      0      372400               1900        126                   0                     0                   0       60000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3915  3920            0                 0          0       0            126          0             0           719    6734208.450        3118    50                       0                 0              0                0                0                  525               22112          18 11552       3458 18092       3458      0        28                  0                 0                  0            1      242       50      0      387650               1890        126                   0                     0                   0       62400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3915  3920            0                 0          0       0            126          0             0           716    6876397.390        3108    51                       0                 0              0                0                0                  524               22832          18 11552       3451 18092       3451      0        27                  0                 0                  0            2      242       50      0      388050               1883        126                   0                     0                   0       62500           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3915  3920            0                 0          0       0            126          0             0           715    6984544.750        3095    52                       0                 0              0                0                0                  522               23552          18 11552       3443 18092       3443      0        28                  0                 0                  0            2      242       50      0      402850               1875        126                   0                     0                   0       64900           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3915  3920            0                 0          0       0            126          0             0           712    7126429.340        3090    53                       0                 0              0                0                0                  519               24268          18 11552       3437 18092       3437      0        27                  0                 0                  0            2      242       50      0      403300               1869        126                   0                     0                   0       65000           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3915  3920            0                 0          0       0            126          0             0           713    7234167.650        3080    54                       0                 0              0                0                0                  516               24985          18 11552       3429 18092       3429      0        28                  0                 0                  0            1      242       50      0      418050               1863        126                   0                     0                   0       67400           0
           0                  0        1           1          0          0            0                    0          1             1            0            0           0                   0         1            1           0           0  3915  3920            0                 0          0       0            126          0             0           708    7375707.840        3070    55                       0                 0              0                0                0                  511               25694          18 11552       3422 18092       3422      0        28                  0                 0                  0            2      242       50      0      418500               1855        126                   0                     0                   0       67500           0
