## dioPeriod = 1.0
## scheduler = deBras
## numMotes = 50
## otfHousekeepingPeriod = 1.0
## slotframeLength = 101
## squareSide = 2.0
## cpuID = 53
## sixtopPdrThreshold = 1.5
## pkPeriod = 16.0
## sixtopNoHousekeeping = 0
## pkPeriodVar = 0.05
## numCyclesPerRun = 100
## combinationKeys = ['algorithm', 'buffer', 'burstTimestamp', 'numMotes', 'numPacketsBurst', 'otfThreshold', 'parents', 'pkPeriod', 'scheduler']
## numRuns = 1
## parents = 2
## otfThreshold = 10
## sixtopNoRemoveWorstCell = 0
## burstTimestamp = 20.0
## buffer = 100
## generateIndividualSummarys = False
## simDataDir = simData
## numChans = 16
## minRssi = -97
## sixtopHousekeepingPeriod = 1.0
## numBroadcastCells = 3
## algorithm = eotf
## numPacketsBurst = 5
## gui = False
## startTime = 1540646891.37
## otfEnabled = True
## slotDuration = 0.01
## overlappingBrCells = 0
## noInterference = 0


# PKTRX PKTTX appGenerated appReachesDagroot appRelayed aveHops aveHopsPackets aveLatency aveQueueDelay cellsNotGiven chargeConsumed collidedTxs cycle droppedAppFailedEnqueue droppedMacRetries droppedNoRoute droppedNoTxCells droppedQueueFull effectiveCollidedTxs numRandomSelections numReqCells numRx numRxCells numTx numTxCells otfAdd otfRemove probableCollisions rplChurnParentSet rplChurnPrefParent rplChurnRank rplRxDIO rplTxDIO runNum rxBroadcast scheduleCollisions thReqCells topRxRelocatedCells topTxRelocatedBundles topTxRelocatedCells txBroadcast txQueueFill
      0     0            0                 0          0       0              0          0             0             0              0           0     0                       0                 0              0                0                0                    0                   0           0     0          0     0          0      0         0                  0                 0                  0            0        0        0      0           0                  0          0                   0                     0                   0           0           0
      0     0            0                 0          0       0            114          0             0             0        270.600           0     1                       0                 0              0                0                0                    0                   0           0     0         33     0         33     33         0                  0                87                 17           11      280       50      0           0                  0          0                   0                     0                   0           0           0
      0     0            0                 0          0       0            107          0             0             0      29081.460           0     2                       0                 0              0                0                0                    0                   0           0     0         77     0         77     44         0                  0                 1                 19            4      280       50      0       17900                  0          0                   0                     0                   0        2400           0
      0     0            0                 0          0       0            107          0             0             0      87848.350           0     3                       0                 0              0                0                0                    0                   0           0     0         77     0         77      0         0                  0                 0                 17            0      280       50      0       18050                  0          0                   0                     0                   0        2500           0
      0     0            0                 0          0       0            107          0             0             0     117037.360           0     4                       0                 0              0                0                0                    0                   0           0     0         77     0         77      0         0                  0                 0                 17            0      280       50      0       35900                  0          0                   0                     0                   0        4900           0
      0     0            0                 0          0       0            107          0             0             0     176127.500           0     5                       0                 0              0                0                0                    0                   0           0     0         77     0         77      0         0                  0                 0                 17            0      280       50      0       36300                  0          0                   0                     0                   0        5000           0
      0     0            0                 0          0       0            107          0             0             0     205639.760           0     6                       0                 0              0                0                0                    0                   0           0     0         77     0         77      0         0                  0                 0                 17            0      280       50      0       54400                  0          0                   0                     0                   0        7400           0
      0     0            0                 0          0       0            107          0             0             0     264406.650           0     7                       0                 0              0                0                0                    0                   0           0     0         77     0         77      0         0                  0                 0                 17            0      280       50      0       54550                  0          0                   0                     0                   0        7500           0
      0     0            0                 0          0       0            107          0             0             0     292561.260           0     8                       0                 0              0                0                0                    0                   0           0     0         77     0         77      0         0                  0                 0                 17            0      280       50      0       71600                  0          0                   0                     0                   0        9900           0
      0     0            0                 0          0       0            107          0             0             0     351392.800           0     9                       0                 0              0                0                0                    0                   0           0     0         77     0         77      0         0                  0                 0                 17            0      280       50      0       71800                  0          0                   0                     0                   0       10000           0
      0     0            0                 0          0       0            107          0             0             0     380969.710           0    10                       0                 0              0                0                0                    0                   0           0     0         77     0         77      0         0                  0                 0                 17            0      280       50      0       89950                  0          0                   0                     0                   0       12400           0
      0     0            0                 0          0       0            107          0             0             0     439930.550           0    11                       0                 0              0                0                0                    0                   0           0     0         77     0         77      0         0                  0                 0                 17            0      280       50      0       90250                  0          0                   0                     0                   0       12500           0
      0     0            0                 0          0       0            107          0             0             0     468149.810           0    12                       0                 0              0                0                0                    0                   0           0     0         77     0         77      0         0                  0                 0                 17            0      280       50      0      107350                  0          0                   0                     0                   0       14900           0
      0     0            0                 0          0       0            107          0             0             0     527175.300           0    13                       0                 0              0                0                0                    0                   0           0     0         77     0         77      0         0                  0                 0                 17            0      280       50      0      107700                  0          0                   0                     0                   0       15000           0
      0     0            0                 0          0       0            107          0             0             0     556946.160           0    14                       0                 0              0                0                0                    0                   0           0     0         77     0         77      0         0                  0                 0                 17            0      280       50      0      126000                  0          0                   0                     0                   0       17400           0
      0     0            0                 0          0       0            107          0             0             0     615842.350           0    15                       0                 0              0                0                0                    0                   0           0     0         77     0         77      0         0                  0                 0                 17            0      280       50      0      126250                  0          0                   0                     0                   0       17500           0
      0     0            0                 0          0       0            107          0             0             0     644578.810           0    16                       0                 0              0                0                0                    0                   0           0     0         77     0         77      0         0                  0                 0                 17            0      280       50      0      143750                  0          0                   0                     0                   0       19900           0
      0     0            0                 0          0       0            107          0             0             0     703539.650           0    17                       0                 0              0                0                0                    0                   0           0     0         77     0         77      0         0                  0                 0                 17            0      280       50      0      144050                  0          0                   0                     0                   0       20000           0
      0     0            0                 0          0       0            107          0             0             0     732340.760           0    18                       0                 0              0                0                0                    0                   0           0     0         77     0         77      0         0                  0                 0                 17            0      280       50      0      161600                  0          0                   0                     0                   0       22400           0
      5   245          245                 5         15   1.000            107     11.400       168.417             0     793865.570           2    19                       0                 0              0                0                0                    0                   0          49    20        184    21        184     15         0                  0                 0                 17            0      280       50      0      161850                  1        107                   0                     0                   0       22500         240
    104   245            0                99        253   1.727            107     83.970      3076.161             0     874739.910         127    20                       0                 0              0                0                0                    3                   0         262   372        680   390        680     71         4                  7                 6                 23           17      280       50      0      179650                 64        107                   0                     0                   0       24900         141
    241   245            0               137         89   2.993            107    164.292      1524.181             0     972274.650          34    21                       0                 0              0                0                0                    0                   0         109   598        410   635        410     16        33                  3                21                 28           60      278       50      0      179950                 17        107                   0                     0                   0       25000           4
    245   245            0                 4          2   4.750            107    232.500        86.333             0    1009050.930          38    22                       0                 0              0                0                0                    0                   0          61   604        335   641        335     25        11                  0                 4                 31           57      280       50      0      197550                 19        107                   0                     0                   0       27400           0
    245   245            0                 0          0       0            107          0             0             0    1073097.670          18    23                       0                 0              0                0                0                    0                   0          27   604        255   641        255      8        12                  0                 1                 35           31      280       50      0      197750                  9        107                   0                     0                   0       27500           0
    245   245            0                 0          0       0            107          0             0             0    1106308.480          26    24                       0                 0              0                0                0                    0                   0          19   604        248   641        248     11         5                  0                 4                 36           26      280       50      0      215400                 13        107                   0                     0                   0       29900           0
    245   245            0                 0          0       0            107          0             0             0    1169589.770          26    25                       0                 0              0                0                0                    0                   0          18   604        253   641        253      3         0                  0                 2                 35           18      280       50      0      215750                 13        107                   0                     0                   0       30000           0
    245   245            0                 0          0       0            107          0             0             0    1202976.230          26    26                       0                 0              0                0                0                    0                   0          17   604        240   641        240      0         1                  0                 1                 33            4      280       50      0      233650                 13        107                   0                     0                   0       32400           0
    245   245            0                 0          0       0            107          0             0             0    1265817.570          26    27                       0                 0              0                0                0                    0                   0          17   604        243   641        243      1         0                  0                 1                 33           10      280       50      0      233850                 13        107                   0                     0                   0       32500           0
    245   245            0                 0          0       0            107          0             0             0    1298936.280          26    28                       0                 0              0                0                0                    0                   0          17   604        242   641        242      0         0                  0                 1                 33            0      280       50      0      251600                 13        107                   0                     0                   0       34900           0
    245   245            0                 0          0       0            107          0             0             0    1361891.470          26    29                       0                 0              0                0                0                    0                   0          17   604        242   641        242      0         0                  0                 0                 33            0      280       50      0      251850                 13        107                   0                     0                   0       35000           0
    245   245            0                 0          0       0            107          0             0             0    1394816.230          26    30                       0                 0              0                0                0                    0                   0          17   604        242   641        242      0         0                  0                 0                 33            0      280       50      0      269450                 13        107                   0                     0                   0       37400           0
    245   245            0                 0          0       0            107          0             0             0    1457900.720          26    31                       0                 0              0                0                0                    0                   0          17   604        242   641        242      0         0                  0                 0                 33            0      280       50      0      269800                 13        107                   0                     0                   0       37500           0
    245   245            0                 0          0       0            107          0             0             0    1490631.530          26    32                       0                 0              0                0                0                    0                   0          17   604        242   641        242      0         0                  0                 0                 33            0      280       50      0      287250                 13        107                   0                     0                   0       39900           0
    245   245            0                 0          0       0            107          0             0             0    1553716.020          26    33                       0                 0              0                0                0                    0                   0          17   604        242   641        242      0         0                  0                 0                 33            0      280       50      0      287600                 13        107                   0                     0                   0       40000           0
    245   245            0                 0          0       0            107          0             0             0    1585929.630          26    34                       0                 0              0                0                0                    0                   0          17   604        242   641        242      0         0                  0                 0                 33            0      280       50      0      304650                 13        107                   0                     0                   0       42400           0
    245   245            0                 0          0       0            107          0             0             0    1648884.820          26    35                       0                 0              0                0                0                    0                   0          17   604        242   641        242      0         0                  0                 0                 33            0      280       50      0      304900                 13        107                   0                     0                   0       42500           0
    245   245            0                 0          0       0            107          0             0             0    1681292.380          26    36                       0                 0              0                0                0                    0                   0          17   604        242   641        242      0         0                  0                 0                 33            0      280       50      0      322100                 13        107                   0                     0                   0       44900           0
    245   245            0                 0          0       0            107          0             0             0    1744247.570          26    37                       0                 0              0                0                0                    0                   0          17   604        242   641        242      0         0                  0                 0                 33            0      280       50      0      322350                 13        107                   0                     0                   0       45000           0
    245   245            0                 0          0       0            107          0             0             0    1777301.630          26    38                       0                 0              0                0                0                    0                   0          17   604        242   641        242      0         0                  0                 0                 33            0      280       50      0      340050                 13        107                   0                     0                   0       47400           0
    245   245            0                 0          0       0            107          0             0             0    1840321.470          26    39                       0                 0              0                0                0                    0                   0          17   604        242   641        242      0         0                  0                 0                 33            0      280       50      0      340350                 13        107                   0                     0                   0       47500           0
    245   245            0                 0          0       0            107          0             0             0    1874474.580          26    40                       0                 0              0                0                0                    0                   0          17   604        242   641        242      0         0                  0                 0                 33            0      280       50      0      358900                 13        107                   0                     0                   0       49900           0
    245   245            0                 0          0       0            107          0             0             0    1937494.420          26    41                       0                 0              0                0                0                    0                   0          17   604        242   641        242      0         0                  0                 0                 33            0      280       50      0      359200                 13        107                   0                     0                   0       50000           0
    245   245            0                 0          0       0            107          0             0             0    1971130.330          26    42                       0                 0              0                0                0                    0                   0          17   604        242   641        242      0         0                  0                 0                 33            0      280       50      0      377350                 13        107                   0                     0                   0       52400           0
    245   245            0                 0          0       0            107          0             0             0    2034085.520          26    43                       0                 0              0                0                0                    0                   0          17   604        242   641        242      0         0                  0                 0                 33            0      280       50      0      377600                 13        107                   0                     0                   0       52500           0
    245   245            0                 0          0       0            107          0             0             0    2067462.830          26    44                       0                 0              0                0                0                    0                   0          17   604        242   641        242      0         0                  0                 0                 33            0      280       50      0      395550                 13        107                   0                     0                   0       54900           0
    245   245            0                 0          0       0            107          0             0             0    2130482.670          26    45                       0                 0              0                0                0                    0                   0          17   604        242   641        242      0         0                  0                 0                 33            0      280       50      0      395850                 13        107                   0                     0                   0       55000           0
    245   245            0                 0          0       0            107          0             0             0    2162049.780          26    46                       0                 0              0                0                0                    0                   0          17   604        242   641        242      0         0                  0                 0                 33            0      280       50      0      412400                 13        107                   0                     0                   0       57400           0
